"Accession","Description","Sample.a.buffer3","Sample.b.buffer3","Sample.c.buffer3","Sample.d.buffer3","Control.a.buffer3","Control.b.buffer3","Control.c.buffer3","Control.d.buffer3","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"156","A0A0A0MR02","Outer mitochondrial membrane protein porin 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1",2718163.21875,2384159.96875,2440104.875,2780745.15625,2867439.375,2281772.375,2872783.21875,3352152.21875,0.486637417024885,0.510971825801026,0.459280307046275,0.453414591215135,0.47295886203558,2579134.046875,2870111.296875,-0.841288394934114
"157","P01834","Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2",79085.65625,56965.84375,79231.3984375,82597.03125,0,0,0,444520.40625,1,1,1,0.156695691270885,1,79158.52734375,0,8.90110658794135
"158","D6RBZ0","Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1",864661.34375,239408.359375,243786.53125,430824.03125,1559403.4375,595598.0390625,299724.3125,1000576.8671875,0.356698942387227,0.286714401018952,0.448540326386082,0.300980690818542,0.328839816602884,337305.28125,798087.453125,0.936265021223909
"159","G5E972","Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=1",222379.546875,588622.6875,349671.84375,1384712.90625,845475.625,864704.453125,1207323.125,1622860.140625,0.208248789472578,0.405017336459336,0.224581229077912,0.460408736435771,0.314799282768624,469147.265625,1036013.7890625,1.65715924977972
"160","P19338","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",96392.3828125,0,595728.859375,266998.8984375,1494191.484375,2493237.3125,2606861.8515625,1825023.78125,0.0606018863896456,0,0.186014671603357,0.127627152912789,0.0941145196512175,181695.640625,2159130.546875,16.9045344689733
"161","P50995","Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1",456184.2734375,154203.765625,180144.3515625,281725.2421875,308543.40625,241161.89453125,384620.171875,429347.359375,0.596531661602619,0.390028222390529,0.318972499310035,0.396197577530679,0.393112899960604,230934.796875,346581.7890625,-0.519380207125771
"162","O43809","Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1",1096694.078125,693193.125,1191286.140625,1316610.828125,1831535.125,1120872.7890625,2342478.484375,1507848.5,0.374524670730901,0.382121244672765,0.337115305359366,0.466146145216056,0.378322957701833,1143990.109375,1669691.8125,-0.00957645774756388
"163","P01857","Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1",299572.65625,108504.7265625,112864.8984375,161021.859375,2051339.3125,1679305.48046875,1567162.65625,2165618.66210938,0.127428274742795,0.0606914123970003,0.067180385299391,0.0692078805849514,0.0681941329421712,136943.37890625,1865322.39648438,18.1532638081732
"164","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",887935.015625,969843.4453125,1246888.25,1711660.9375,143258.9375,128787.5546875,275365.8671875,180990.921875,0.861074692044248,0.882774512381773,0.819106505229059,0.90437178344317,0.871924602213011,1108365.84765625,162124.9296875,15.5961634311953
"165","P62269","40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3",2389484.515625,1388320.84375,1866869.890625,1557851.8515625,2850597.515625,1742186.2421875,2027721.6953125,1568451.328125,0.456001356729715,0.443481137604337,0.479349335978091,0.498304790681952,0.467675346353903,1712360.87109375,1884953.96875,-0.82195203728184
"166","O43278","Kunitz-type protease inhibitor 1 OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=2",5018569.90625,4710568.15625,5379616.4453125,4489203.6875,6867143.1171875,3459770.40625,3828255.21875,4236928.53515625,0.422235493685053,0.576545037909499,0.584241032192994,0.514455152976524,0.545500095443011,4864569.03125,4032591.87695312,-0.729346182897107
"167","P07737","Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2",274611.78125,814539.8125,659006.71875,830632.671875,1177720,669578.765625,1500506.65625,1496320.015625,0.18908336565743,0.548837420746441,0.305164453426921,0.356961564511827,0.331063008969374,736773.265625,1337020.0078125,0.884419915243451
"168","Q15084","Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1",777922.828125,700070.296875,783384.5078125,807640.078125,1071140.25,872701.921875,938241.765625,992647.515625,0.420711893135541,0.445118681859347,0.455025878670142,0.448617254781324,0.446867968320335,780653.66796875,965444.640625,-0.676816586551449
"169","P09211","Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2",331502.84375,210808.703125,329115.09375,274800.78125,0,436759.59375,438750.4375,168590.984375,1,0.325538949547575,0.428610323495361,0.619769699292101,0.524190011393731,301957.9375,302675.2890625,0.158874689031639
"170","P49411","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",480381.609375,521331.9375,544070.3515625,609954.9453125,832803.9375,677657.0625,829167.125,1119184.390625,0.365813963242414,0.434809608345031,0.39619538561125,0.352750604092756,0.381004674426832,532701.14453125,830985.53125,0.0377768235335583
"171","P49768","Presenilin-1 OS=Homo sapiens OX=9606 GN=PSEN1 PE=1 SV=1",1960634.765625,735764.84375,679410.515625,1000811.75,476179.125,404241.109375,381727.90625,597597.578125,0.804589457228566,0.645404387348251,0.64026568223258,0.626129823187402,0.642835034790416,868288.296875,440210.1171875,2.77159587561977
"172","F8VZX2","Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1",184446.671875,143092.734375,0,158950.765625,239539.5,140865.078125,182234.984375,120832.0703125,0.435029923403678,0.503922512697199,0,0.568121933185736,0.469476218050438,151021.75,161550.03125,0.239657848319329
"173","P69905","Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2",466006.875,980232.5625,440360.1875,190350.84375,4872833.9375,6386546.796875,6260750.46875,6555181.6875,0.0872861528122215,0.133061208254127,0.0657145076524418,0.0282188015354107,0.0765003302323317,453183.53125,6323648.6328125,18.4109085796635
"174","H7BZ94","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2",164083.984375,110964.8671875,370633.015625,512413.875,611724.21875,464801.86328125,511625.4375,599409.2265625,0.211500708182848,0.192725389147025,0.420095737606368,0.460877161375654,0.315798222894608,267358.5,555517.33203125,1.76737114112469
"175","P60842","Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1",316070.96875,383608.5,393394.78125,417868.59375,2127968.75,721532.75,500604.96875,478764.15625,0.129323171929323,0.347112642840904,0.440039028254762,0.466042082167978,0.393575835547833,388501.640625,611068.859375,1.00534447849115
"176","P13667","Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2",622102.96875,580990.890625,614449.3125,624666.78125,980616.3125,182183.625,439712.515625,333871.2109375,0.388154666901372,0.761281828376042,0.582879493552616,0.651687034151286,0.617283263851951,618276.140625,386791.86328125,0.216640439508201
"177","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",448509.421875,320594.609375,381942.765625,919414.4375,969487.0625,691573.625,857332.994140625,912712.52734375,0.316297978744768,0.316740437495515,0.308198367163442,0.501828997194204,0.316519208120141,415226.09375,885022.760742188,0.609161172246837
"178","P01876","Immunoglobulin heavy constant alpha 1 OS=Homo sapiens OX=9606 GN=IGHA1 PE=1 SV=2",13787983,960909.125,439917.65625,956196.75,735920.96875,478870.328125,480217.5625,6388656.0703125,0.949330361152661,0.667400220856308,0.478101095671163,0.130185964701103,0.572750658263736,958552.9375,608069.265625,-0.435916328322897
"179","P04843","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1",388452.5859375,244861.859375,303663.21875,864264.984375,1302691.2265625,309479.484375,879682.890625,1062190.359375,0.229698138659925,0.441716754731953,0.25661403400429,0.448629648841296,0.349165394368121,346057.90234375,970936.625,1.04885005737443
"180","P35637","RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1",227415.05859375,519434.662109375,835130.6328125,985757.96484375,530427.625,680562.6953125,868271.953125,941944.34765625,0.300082145697218,0.432863171653436,0.490272023599677,0.511364207249064,0.461567597626556,677282.647460938,774417.32421875,-0.602305213124037
"181","P39656","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4",700562.609375,546663.34375,560764.5,498500,917407.90625,811423.375,886695.8125,890605.390625,0.432988489351045,0.402524622472677,0.3874126946054,0.358864059821775,0.394968658539039,553713.921875,888650.6015625,-0.104658979671156
"182","P35221","Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",1554158.03125,2087270.7734375,1807684.484375,2131474.89453125,856121.4375,184408.4375,520996.71875,1636276.3125,0.64480407828226,0.91882285288692,0.776269625034615,0.565715403541923,0.710536851658438,1947477.62890625,688559.078125,5.05016398190444
"183","Q8WVV4","Protein POF1B OS=Homo sapiens OX=9606 GN=POF1B PE=1 SV=3",24796.318359375,37000.5078125,112953.609375,0,31428.958984375,0,673489.94140625,44372.05078125,0.441017270715719,1,0.143625832092834,0,0.292321551404277,30898.4130859375,37900.5048828125,-0.131151549738918
"184","O75223","Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1",497943.0625,368287.15625,519215.37890625,320214.125,1675500.65625,1298951.0625,1587603.8125,1518390.9453125,0.229103269711709,0.220896541422929,0.246445153444652,0.174161449987503,0.224999905567319,433115.109375,1552997.37890625,6.85430846194364
"185","Q6ZVX7","F-box only protein 50 OS=Homo sapiens OX=9606 GN=NCCRP1 PE=1 SV=1",2446035.5,1962105.875,2793950,3168945.75,4715460.59375,3566956.62109375,4598836.796875,5356569.5234375,0.341553701625937,0.354871350502226,0.377929200011696,0.371701375032817,0.363286362767522,2619992.75,4657148.6953125,0.592202057131383
"186","H0Y8G5","Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8",1153056.9375,475826.453125,890019.953125,852289.609375,1803842.984375,509864.8125,801498.21875,1008524.8125,0.389954671434681,0.482733762303647,0.52616635630845,0.458019671040712,0.47037671667218,871154.78125,905011.515625,-0.804326097190522
"187","P63104","14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1",137937.5625,107921.7578125,187559.875,150224.953125,0,174886.03125,269519.09375,264732.375,1,0.381608152202093,0.410344574621166,0.362025063646416,0.39597636341163,144081.2578125,219809.203125,-0.622380774510523
"188","P09382","Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2",1562972.15625,237519.953125,993818,1156642.78125,1682724.546875,606995.5,1247398.671875,1161434.546875,0.481552128621614,0.28124997860737,0.443427898994064,0.498966435336979,0.462490013807839,1075230.390625,1204416.609375,-0.528596477239733
"189","P51149","Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1",404227.125,536888.8125,258278.296875,787063.015625,682767.25,816699.203125,4468433.125,1472534,0.371876004418146,0.396641227834822,0.0546422816674824,0.348320081050957,0.360098042734551,470557.96875,1144616.6015625,2.85405608844129
"190","P07099","Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1",308205.7890625,102319.578125,287833.6015625,295893.0859375,2540087.03125,2936216.0859375,3517083.078125,2662678.1875,0.108207199366772,0.0336739763614291,0.0756478067178438,0.100012154040051,0.0878299803789472,291863.34375,2799447.13671875,18.3296145989827
"191","P48047","ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1",202801.015625,323418.3515625,508092.171875,824701.77734375,569078.578125,602478.3203125,1012897.5703125,1152772.7578125,0.262736594239702,0.349302855692911,0.334053647951799,0.417047988574268,0.341678251822355,415755.26171875,807687.9453125,1.14892994689984
"192","E7EMC7","Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1",826921.1171875,1009784.8046875,793944.578125,501157.2734375,359272.7734375,497683.130859375,399928.94140625,286953.30078125,0.697121375959709,0.669854914241458,0.665015652945151,0.635897156860628,0.667435283593305,810432.84765625,379600.857421875,2.28868492008962
"193","P63244","Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3",870966.9296875,523951.734375,353021.8125,751253.046875,1984893.328125,2397712.640625,2376148.046875,2919703,0.304975331795343,0.179333307021276,0.12935135249546,0.20464779127893,0.191990549150103,637602.390625,2386930.34375,7.70861641864289
"194","H3BRG4","Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=1",211553.953125,201947.28125,241084.5,240627.734375,1392024.5625,316863.8125,1220210.90625,1139782.09375,0.131926158316324,0.38925012144654,0.164979988966553,0.174316155588259,0.169648072277406,226090.84375,1179996.5,7.00558861112742
"195","P29692","Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5",1492593.265625,0,872766.90625,252262.3125,0,0,0,165416.046875,1,NA,1,0.603963089870102,1,562514.609375,0,11.0623309935845
"196","P23528","Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3",801350.78125,496118.78125,670046.1875,944663,403200.3125,0,763065.890625,0,0.665269232171165,1,0.467546256658899,1,0.832634616085583,735698.484375,201600.15625,8.59040012418255
"197","O43175","D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4",1010551.03125,647862.171875,953101.984375,1233408.578125,380858.671875,471930.1640625,481882.0625,443341.90625,0.726278556905547,0.578555640258606,0.664189951414856,0.73559458584844,0.695234254160201,981826.5078125,457636.03515625,2.65081594992072
"198","P32969","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",530551.234375,187090.296875,397812.25,192384.5625,0,113876.90625,109949.890625,63022.7890625,1,0.621630180738651,0.783461818382789,0.753245986550713,0.768353902466751,295098.40625,86486.33984375,9.09717836666775
"199","P49755","Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2",469198.7421875,461218.25,384392.3984375,580099.5234375,498629.0078125,229788.55859375,516973.2109375,580836.046875,0.484795711000744,0.667458329301578,0.426455585213679,0.499682788840167,0.492239249920455,465208.49609375,507801.109375,-0.758168167590445
"200","P23284","Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2",238890.640625,481154.9296875,344231.453125,303181.453125,2591171.859375,1874986.265625,2634306.6640625,2815719.3671875,0.0844117897131247,0.204213113647327,0.115570605304203,0.0972077890872537,0.106389197195728,323706.453125,2612739.26171875,13.9338142797909
"201","Q9UJS0","Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens OX=9606 GN=SLC25A13 PE=1 SV=2",0,510463.0625,804992.5625,700466.890625,569634.6875,909801.765625,1360333.25,1502724.25,0,0.359413999693213,0.371765097821739,0.317932873688976,0.338673436691095,605464.9765625,1135067.5078125,4.27429427188429
"202","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",424867.25,544098.578125,270955.5625,704752.0625,834492.4453125,668422.8125,697900.2265625,606251.1796875,0.337367673097218,0.448733178921109,0.27966552458977,0.537566986733055,0.393050426009164,484482.9140625,683161.51953125,-0.193171718734245
"203","P31949","Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2",196909.9375,195627.34375,144387.5,144664.03125,0,86165.171875,61573.953125,129762.7421875,1,0.694224767879692,0.701041373564061,0.527149845614269,0.697633070721876,170145.6875,73869.5625,5.27391364972826
"204","P25398","40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3",682383.0859375,715063.171875,738365.375,614241.796875,493978.5390625,226484.453125,572387.265625,630779.359375,0.580079349271105,0.759455127800891,0.563314047300281,0.493358521492996,0.571696698285693,698723.12890625,533182.90234375,0.281690624480202
"205","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",1121927.21875,1508213.390625,1582131.34375,1215107.390625,980352.3125,900931.125,497203.984375,922473.734375,0.533671760616396,0.626036910962864,0.76088321222179,0.568449719364452,0.597243315163658,1361660.390625,911702.4296875,0.837234834810606
"206","D6RG13","40S ribosomal protein S3a (Fragment) OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=1",725016.921875,265547.171875,661226.28125,19483473.34375,257639.703125,324657.4375,236881.421875,610840.890625,0.737813090991983,0.449923920716584,0.73624385911538,0.969601306941839,0.737028475053682,693121.6015625,291148.5703125,4.8722549142166
"207","E7EQ64","Trypsin-1 OS=Homo sapiens OX=9606 GN=PRSS1 PE=1 SV=1",255065.90625,530439.625,365433.15625,0,1318690014.9104,379327621.5,348666348.946899,363791214.829712,0.000193386297852577,0.00139641534374454,0.00104699106209762,0,0.000620188679975097,310249.53125,371559418.164856,27.139867164767
"208","H0Y4R1","Inosine-5'-monophosphate dehydrogenase 2 (Fragment) OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=1",1040346.56640625,1158977.6875,1026902.71484375,1350518.0625,128991.5859375,395334.0078125,403422.3125,658085.125,0.889688379978916,0.745653327447287,0.717950602284298,0.672366782500687,0.731801964865793,1099662.12695312,399378.16015625,6.84461425619233
"209","Q16629","Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1",711754.09375,417590.375,775331.5625,880425.90625,16326262.859375,49582164.09375,53656964.53125,33957603.96875,0.0417744679858095,0.0083518485127961,0.0142439620986157,0.0252719774743003,0.019757969786458,743542.828125,41769884.03125,24.546679474532
"210","A0A1B0GUE3","Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=1",1303578.34375,539978.66015625,793759.25,457250.8125,706794.25,630725.8125,530403.125,2443198.921875,0.648426240888213,0.461242502073196,0.599442534379517,0.157648245746458,0.530342518226356,666868.955078125,668760.03125,-0.813643823270346
"211","Q86U42","Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=3",0,245071.4375,145244.1875,125665.2109375,0,492905.9375,379384.109375,384027.109375,NA,0.332085299363006,0.276851607824361,0.246551117074812,0.276851607824361,135454.69921875,381705.609375,2.04844652521882
"212","P22223","Cadherin-3 OS=Homo sapiens OX=9606 GN=CDH3 PE=1 SV=2",1698360.09375,1101008.6796875,1102130.296875,1167505.859375,380751.265625,0,0,126653.6015625,0.816868267345017,1,1,0.902134469989694,0.951067234994847,1134818.078125,63326.80078125,22.0340599472671
"213","P62491","Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3",0,148369.9375,409535.8125,598668.390625,622807.90625,0,377360.375,699308.421875,0,1,0.520444524964737,0.461231961048611,0.490838243006674,278952.875,500084.140625,-0.843090342470926
"214","C9JD32","60S ribosomal protein L23 (Fragment) OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1",316010.46875,948252.34375,470783.5,1295497.890625,427957.84375,0,332513.09375,661691.59375,0.424763344675382,1,0.586064354888222,0.661917459176774,0.623990907032498,709517.921875,380235.46875,2.31516194360542
"215","E9PKZ0","60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1",286433.0625,167148.734375,214663.96875,221095.90625,749267.5,908197.15625,907859.28125,807918.828125,0.276559724761181,0.155437181498738,0.191233427681787,0.214861749656373,0.20304758866908,217879.9375,857889.0546875,7.38089944153913
"216","E9PB61","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1",305875.15625,299700.5,379442.984375,343547.875,680747.875,117846.8203125,831992.0625,132953.421875,0.310022315070501,0.717764156109776,0.313217770406928,0.720979936997155,0.515490963258352,324711.515625,406850.6484375,-0.78000720576098
"217","Q15233","Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4",311515.34375,371069.4453125,478550.212890625,580708.1796875,622002.4453125,305346.83984375,801224.59375,933014.671875,0.333700490124397,0.548581477790388,0.373933140742789,0.383629129393191,0.37878113506799,424809.829101562,711613.51953125,-0.327861028825918
"218","P78527","DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3",1105265.71875,558817.828125,795573.640625,1021782.109375,1320333.890625,955135.125,945756.765625,921186.65625,0.455667008882308,0.369111752760564,0.45687690157452,0.525887048444817,0.456271955228414,908677.875,950445.9453125,-0.742749712733411
"219","P40429","60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2",1264600.25,225270.78125,434817.203125,508003.25,948070,401860.1875,429727.75,197323.640625,0.57152675596375,0.359208510622607,0.502943428856188,0.720238029702584,0.537235092409969,471410.2265625,415793.96875,-0.620852109347126
"220","Q12955","Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3",418825.5,2025874.69140625,1036770.9375,1188884.84375,2016724.96875,1538396.58203125,1591754.796875,693399.375,0.171963383790997,0.568383979778405,0.394430582870637,0.631618132855368,0.481407281324521,1112827.890625,1565075.68945312,-0.671538353364983
"221","P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1",93774.328125,108402.984375,98203.46875,107815.15625,96141.6484375,102691.5546875,76593.828125,75243.65625,0.493767453493517,0.513528132259757,0.5618134290728,0.588964577982281,0.537670780666279,103009.3125,86367.73828125,-0.610924794724902
"222","P36542","ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1",442965.5,265510.65625,486730.03125,687247.203125,452266.5,432489.84375,53873118.9375,487736.59375,0.49480525718473,0.380387487186614,0.00895385179472827,0.584899302401284,0.437596372185672,464847.765625,470001.546875,0.447138558671788
"223","H3BNC9","40S ribosomal protein S17 OS=Homo sapiens OX=9606 PE=3 SV=2",858050.03125,657096.734375,663776.265625,680616.015625,712040.5625,484376.75,908274.859375,546424.4375,0.546497147785999,0.575656590687067,0.422235800775881,0.554680991887123,0.550589069836561,672196.140625,629232.5,-0.726751157824418
"224","Q92841","Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2",282702.875,340160.6953125,397193.1015625,625248.71875,160586.015625,316437.234375,534235.9765625,720564.7265625,0.637739589190726,0.518065439947999,0.426434079513669,0.464587956769013,0.491326698358506,368676.8984375,425336.60546875,-0.7969629851703
"225","A2NJV5","Immunoglobulin kappa variable 2-29 OS=Homo sapiens OX=9606 GN=IGKV2-29 PE=3 SV=2",652047.6484375,528203.091796875,624464.75,372197.23046875,7584453.125,4174616,5169961.9375,4373412.75,0.0791656149101979,0.112316268494831,0.107769894016801,0.0784297976446826,0.0934677544634996,576333.920898438,4771687.34375,16.8324207202853
"226","P50502","Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2",234415.15625,0,315996.6875,545142.75,1005900.5625,609989.1015625,1372792.8125,1820797.484375,0.188996360125344,0,0.187114313240342,0.230412730668156,0.188055336682843,275205.921875,1189346.6875,11.6672859672883
"227","Q15637","Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4",220958.9140625,196785.640625,150912.228515625,197614.01171875,54231929.59375,28442038.796875,35000693.234375,30673234.4609375,0.00405779968919001,0.00687128904520699,0.00429318167771717,0.00640131455712291,0.00534724811742004,197199.826171875,32836963.8476562,26.5638654000697
"228","P53985","Monocarboxylate transporter 1 OS=Homo sapiens OX=9606 GN=SLC16A1 PE=1 SV=3",2445572.109375,1986627.46484375,2102819.4375,2077021.1875,64227.26953125,72121.0703125,98714.578125,241091.08984375,0.974409400978002,0.964968489798087,0.955161002544412,0.895996802139365,0.960064746171249,2089920.3125,85417.82421875,24.0724442131338
"229","P28066","Proteasome subunit alpha type-5 OS=Homo sapiens OX=9606 GN=PSMA5 PE=1 SV=3",149414.875,110989.4609375,0,111203.5859375,396073.0625,0,0,277284.34375,0.273910502374766,1,NA,0.286247209860425,0.286247209860425,111096.5234375,138642.171875,-0.696479390558348
"230","A0A2R8Y811","40S ribosomal protein S14 (Fragment) OS=Homo sapiens OX=9606 GN=RPS14 PE=1 SV=1",74740.6796875,91276.0390625,596280.21875,56474.55078125,42352.6875,98147.046875,91953.421875,407015.8984375,0.63829985833287,0.481863330495083,0.866392142948004,0.121846201742544,0.560081594413976,83008.359375,95050.234375,-0.712333513788039
"231","P61026","Ras-related protein Rab-10 OS=Homo sapiens OX=9606 GN=RAB10 PE=1 SV=1",54051.38671875,47371.890625,49331.6015625,57459.0546875,72643.8828125,204575.625,197052.0078125,96164.3046875,0.426625136982071,0.188022852725837,0.200222740821271,0.374025505764657,0.287124123292964,51691.494140625,146608.15625,2.67719899805626
"232","P63173","60S ribosomal protein L38 OS=Homo sapiens OX=9606 GN=RPL38 PE=1 SV=2",941923.859375,1119652.3125,1220263.46875,1420183.46875,1037384.953125,1022488.796875,913624.25,1158845.890625,0.475885245104975,0.522679065165168,0.571849895394127,0.55066587884605,0.536672472005609,1169957.890625,1029936.875,-0.688104798680994
"233","P26373","60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4",612795.2890625,659300.7421875,630280.015625,640164.3671875,235244.015625,460381.6171875,199869.5703125,182751.26171875,0.722602461554908,0.588828373214273,0.75923668011376,0.777922237348138,0.740919570834334,635222.19140625,217556.79296875,4.30392684764988
"234","A0A087WTT1","Polyadenylate-binding protein OS=Homo sapiens OX=9606 GN=PABPC1 PE=1 SV=1",846179.3125,658468.828125,785247.015625,778337.390625,614308.5625,214995.75,250821.953125,1001099.625,0.579381264976267,0.753858650500155,0.757909984093421,0.437406541389508,0.666619957738211,781792.203125,432565.2578125,1.10993726114029
"235","P83731","60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1",932738.78125,217656.0625,521386.453125,562972.328125,859829.25,551625.90625,441700.046875,340211.0625,0.520336614839426,0.28293404933651,0.54137032667886,0.623320063199374,0.530853470759143,542179.390625,496662.9765625,-0.846892133910775
"236","P51148","Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2",320251.53125,257060.0625,186161.75,325506.375,602921.484375,0,100971.484375,142492.296875,0.346903046156722,1,0.648346229948673,0.695528416129653,0.671937323039163,288655.796875,121731.890625,2.48657185696333
"237","Q07021","Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=C1QBP PE=1 SV=1",329190.9375,407313.546875,649266.125,434546.09375,688414.859375,521521.515625,658660.4375,581397.125,0.323495540720113,0.438520856198837,0.49640870031646,0.427726752568572,0.433123804383704,420929.8203125,620028.78125,-0.475227513509648
"238","A8MUD9","60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1",230889.0078125,111458.359375,206926.2734375,49392.09765625,735295.390625,309774.05859375,450695.9765625,414822.84375,0.238969919392086,0.264600620988456,0.314658260783451,0.106399198411465,0.251785270190271,159192.31640625,432759.41015625,6.01317450011675
