"Accession","Description","Sample.a.buffer19","Sample.b.buffer19","Sample.c.buffer19","Sample.d.buffer19","Control.a.buffer19","Control.b.buffer19","Control.c.buffer19","Control.d.buffer19","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"155","Q15365","Poly(rC)-binding protein 1 OS=Homo sapiens OX=9606 GN=PCBP1 PE=1 SV=2",216995.4609375,1101740.15625,772980.28125,882117.203125,441590.0078125,850502.2578125,1216171.5,1258812.015625,0.329487167928802,0.564345978918337,0.388597938345485,0.412025393179524,0.400311665762505,827548.7421875,1033336.87890625,-0.497355006364635
"156","A0A1B0GVD5","Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1",47013.625,429484.9453125,285421.93359375,381998.375,1868372.765625,4894193.890625,2734824.63671875,3428547.6484375,0.024545243314932,0.0806744656370443,0.0945028582763088,0.100247673863652,0.0875886619566766,333710.154296875,3081686.14257812,19.9310120273235
"157","A0A5F9ZHM4","L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1",446213.45703125,1142472.1640625,780603.6328125,1994119.328125,252082.40625,1190084.671875,915103.46875,1525179.3359375,0.639003437503582,0.48979392332934,0.46034107664774,0.566624068735073,0.528208996032207,961537.8984375,1052594.0703125,-0.583965501645508
"158","P30101","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",2138331.609375,4917478.8046875,3839222.765625,4774877.59375,690231.296875,1223787.90625,1320047.09375,1703711.375,0.755978099214317,0.800727119688443,0.744140715696172,0.73702431452003,0.750059407455244,4307050.1796875,1271917.5,7.73110384993712
"159","P81605","Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2",344032.765625,550386.5,0,379364.359375,9270206.32421875,6617902.25,9141459.875,25059488.9375,0.0357836707003082,0.076780737941116,0,0.0149127932359122,0.0253482319681102,361698.5625,9205833.09960938,24.8878772079778
"160","P78386","Keratin, type II cuticular Hb5 OS=Homo sapiens OX=9606 GN=KRT85 PE=1 SV=1",166990.837890625,549764.890625,574225.578125,514365.3125,1590505.8203125,1331143.87109375,1356412.16992188,1372913.328125,0.0950163046462674,0.292286846557423,0.297427924376757,0.272543386772851,0.282415116665137,532065.1015625,1364662.74902344,5.87802730728659
"161","A0A0A0MR02","Outer mitochondrial membrane protein porin 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1",1013645.6328125,2692430.09375,1850629.5,3279869.125,1361241.9375,2807305.40625,2716245.21875,3652586.625,0.426818366260226,0.4895562875251,0.405228874004789,0.473117931549725,0.449968148904976,2271529.796875,2761775.3125,-0.726443472765416
"162","P01834","Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2",19251.94921875,0,47922.48828125,127610.0390625,62262.59765625,408181.890625,228774.7890625,362949.75,0.236178080561158,0,0.173194650635157,0.260131470021979,0.204686365598157,33587.21875,295862.26953125,11.0470436760525
"163","D6RBZ0","Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1",107819.96875,540930.28125,822964.3125,623398.484375,388843.4765625,1075180.3125,1372197.5078125,970115.140625,0.21708859342801,0.334711178394563,0.374899155444879,0.391210012010409,0.354805166919721,582164.3828125,1022647.7265625,1.59928586729239
"164","G5E972","Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=1",82977.375,446116.03125,892197.875,1688709.03125,235573.87890625,1176440.046875,969011.7578125,2637908.75,0.260483592459568,0.274946448547729,0.479364526849019,0.390306959530434,0.332626704039081,669156.953125,1072725.90234375,0.918051796779443
"165","P47929","Galectin-7 OS=Homo sapiens OX=9606 GN=LGALS7 PE=1 SV=2",289923.94921875,64081.671875,50532.1875,395851.1796875,2504113.1640625,5543305.5546875,553777.578125,2336067.46875,0.103765246295626,0.0114280803671702,0.0836196771497441,0.14489859715036,0.0936924617226852,177002.810546875,2420090.31640625,18.7512402610092
"166","P19338","Nucleolin OS=Homo sapiens OX=9606 GN=NCL PE=1 SV=3",159495.078125,562623.5859375,847688.34375,379054.984375,224038.50390625,1917719.4609375,1798590.109375,1341683.1640625,0.415856878243336,0.226832972417405,0.320332254812022,0.220286267680645,0.273582613614713,470839.28515625,1570136.63671875,2.91166611658716
"167","P50995","Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1",245406.919921875,678664.65625,581321.6875,1393858.90625,475328.1875,1148574.28125,1195061.859375,963165.828125,0.340495304578286,0.371415386527686,0.327250096704992,0.591363716265626,0.355955345552986,629993.171875,1055870.0546875,-0.285919995709493
"168","O43809","Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1",102322.015625,688194.15625,322160.37890625,470581.01953125,133300.35546875,928056.6640625,952738.421875,932709.1015625,0.4342627363863,0.42579663230546,0.252694863865926,0.335341218795491,0.380568925550476,396370.69921875,930382.8828125,0.629720372422346
"169","P01857","Immunoglobulin heavy constant gamma 1 OS=Homo sapiens OX=9606 GN=IGHG1 PE=1 SV=1",0,171370.6171875,286620.2109375,405563.6640625,1162731.265625,3725126.734375,2855154.78125,3570984.97265625,0,0.043980683605182,0.0912287517884714,0.101988860470006,0.0676047176968267,228995.4140625,3213069.87695312,21.6731604561522
"170","E7EQB2","Lactotransferrin (Fragment) OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=1",12893.49609375,152936.75,0,622038.521484375,802689.76953125,1343662.80859375,577465.265625,2303379.05859375,0.0158089267364619,0.10218949292201,0,0.212632386473784,0.0589992098292362,82915.123046875,1073176.2890625,19.08449649476
"171","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",241617.6953125,1297259.37109375,1132709.3671875,1974046.484375,46191.60546875,345588.6796875,229362.3828125,423333.78515625,0.839506210037812,0.789640509039679,0.831607708762406,0.823418174189353,0.827512941475879,1214984.36914062,287475.53125,12.5876809805928
"172","P62269","40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3",444466.96484375,724087.4140625,797230.203125,1554135.546875,967987.8515625,1826801.859375,1218834.5234375,1485134.5,0.314676943772701,0.283856857921058,0.395438793517468,0.511351582092211,0.355057868645085,760658.80859375,1351984.51171875,0.289728988012118
"173","O43278","Kunitz-type protease inhibitor 1 OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=2",2967964.78125,7372880.1875,5207549.83203125,4923754.71875,1262941.25,3165278.828125,5722974.82421875,4852529.37109375,0.701496265652851,0.699636452303308,0.476422678306993,0.503642761759053,0.601639607031181,5065652.27539062,4008904.09960938,0.312408976752707
"174","P07737","Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2",0,518774.09375,111902.515625,1315574.265625,356370.546875,571972.859375,992701.21875,1308799.375,0,0.475613607962605,0.101305574245877,0.501290763350181,0.288459591104241,315338.3046875,782337.0390625,4.13653878242888
"175","Q15084","Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1",238930.1171875,682666.4609375,660951.40625,774758.86328125,385985.51171875,687300.140625,823797.0234375,918823.0390625,0.382339800983509,0.498308834798522,0.445160535639773,0.457467608864419,0.451314072252096,671808.93359375,755548.58203125,-0.706402711990905
"176","P49411","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",94276.796875,335702.80859375,344515.296875,599702.0078125,444009.92578125,661889.3203125,944489.4296875,1216214.8046875,0.175142341259651,0.336513088732778,0.26727233017504,0.330247511165933,0.298759920670487,340109.052734375,803189.375,3.77945894823852
"177","P49768","Presenilin-1 OS=Homo sapiens OX=9606 GN=PSEN1 PE=1 SV=1",0,104640.6328125,182954.2421875,433745.68359375,0,0,0,0,NA,1,1,1,1,143797.4375,0,23.8386149349315
"178","P68871","Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2",17462.427734375,662912.1875,351314.40625,260672.21875,1553122.484375,2865998.203125,4473734.015625,5452471.046875,0.0111184232063723,0.187851805265759,0.0728105452076438,0.0456267603717239,0.0592186527896838,305993.3125,3669866.109375,19.4475422634204
"179","F8VZX2","Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1",134079.390625,184107.8125,157947,202830.703125,147398.34375,187788.328125,503520.921875,638627.796875,0.476341018314337,0.495051688868276,0.238782554341082,0.241046591275743,0.35869380479504,171027.40625,345654.625,0.607730155467697
"180","P69905","Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2",88344.02734375,977352.5,730935.46875,823726.03125,2085858.0234375,4760996.734375,5548555.453125,6264125.890625,0.0406328507104506,0.170319452525697,0.116400434023042,0.116216597119892,0.116308515571467,777330.75,5154776.09375,16.1942330330128
"181","H7BZ94","Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=2",96731.24609375,189304.140625,311275.81640625,528133.203125,635725.45703125,256369.7890625,548411.5546875,662376.6328125,0.132064114753882,0.424759287036909,0.362080247858271,0.443619352971668,0.39341976744759,250289.978515625,592068.505859375,1.23162599987344
"182","P60842","Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1",94228.0859375,343521.65625,318892.84375,301914.625,606044,634404.5,442847.25,429909.625,0.134559248940147,0.351275660288384,0.41863733623382,0.412550725122869,0.381913192705627,310403.734375,524445.625,1.60356641131888
"183","P13667","Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2",141582.140625,346073.546875,392185.078125,624673.921875,217898.21875,505740.71875,674213.046875,793359.0625,0.393852228453197,0.40627817687589,0.367766098730716,0.440521432687496,0.400065202664544,369129.3125,589976.8828125,-0.199218302826172
"184","Q96PK6","RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2",264930.1484375,158208.1875,266005.859375,173292.9765625,147086.15625,508802.349609375,1031335.828125,663734.515625,0.643008894122383,0.237189937336863,0.205039167351199,0.207033793011522,0.222111865174192,219111.5625,586268.432617188,1.81200621054452
"185","P04843","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1",20384.87109375,606985.484375,724070.015625,1359465.359375,104433.4921875,927570.4296875,1074764.46875,1798757.9375,0.163316282619548,0.395544716756589,0.402521756122869,0.430452577789596,0.399033236439729,665527.75,1001167.44921875,1.01225056115423
"186","P39656","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4",160109.765625,792025.8125,524391.3125,681154.046875,189207.296875,989087.3828125,911309.9765625,830221.4921875,0.458350830271854,0.44468022278676,0.365250986744201,0.45068484256237,0.447682532674565,602772.6796875,870765.734375,-0.564485032608407
"187","M0QXN5","Nuclear pore glycoprotein p62 OS=Homo sapiens OX=9606 GN=NUP62 PE=1 SV=1",342012.359375,600926.78125,799397.453125,440437.9921875,272286.78125,860174.7734375,1023854.0625,591090.515625,0.556752137121712,0.411283376793426,0.438446065325755,0.426976073711729,0.432711069518742,520682.38671875,725632.64453125,-0.782912980905935
"188","P35221","Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1",486728.6875,118091.171875,1222698.66796875,1127415.171875,2965415.25,1027903.65625,1392655.125,1284450.71875,0.140993161441722,0.103046862845108,0.467507941470831,0.467445215862664,0.304219188652193,807071.9296875,1338552.921875,2.94512738267836
"189","Q8WVV4","Protein POF1B OS=Homo sapiens OX=9606 GN=POF1B PE=1 SV=3",0,40031.89453125,63817.67578125,23799.5546875,70599.625,1039299.9453125,289210.931640625,148644.18359375,0,0.0370895150624346,0.180771967029252,0.138013446731732,0.0875514808970832,31915.724609375,218927.557617188,18.4214178290208
"190","O75223","Gamma-glutamylcyclotransferase OS=Homo sapiens OX=9606 GN=GGCT PE=1 SV=1",215080.265625,508455.828125,336761.65625,450466.359375,1198927.8125,2207428.78125,1043399.65625,1755046.08203125,0.152106815337434,0.187215548985349,0.244001663573656,0.20424566686542,0.195730607925384,393614.0078125,1476986.94726562,8.75187571144506
"191","Q6ZVX7","F-box only protein 50 OS=Homo sapiens OX=9606 GN=NCCRP1 PE=1 SV=1",553041.875,721857.875,1889021.125,1789041.125,1052280.2734375,2768469.09375,3033396.79492188,3574368.1953125,0.344505229394791,0.206816691233521,0.383758785972805,0.333564160062235,0.339034694728513,1255449.5,2900932.94433594,2.04204592496088
"192","H0Y8G5","Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8",357659.7421875,772025.875,1130357.90625,1020203.328125,618456.78125,587216.9375,1719066.21875,1354362.21875,0.366410908533709,0.567982311843198,0.396696966356316,0.429637888694047,0.413167427525181,896114.6015625,986409.5,-0.662450121193173
"193","P63104","14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1",119848.5078125,137019.265625,126140.8984375,199142,556915.8125,604238.84375,269215.15625,295762.8125,0.17709046445764,0.184846902707789,0.319056447832082,0.402384448423605,0.251951675269935,131580.08203125,426339.3125,4.10164740890107
"194","P07858","Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3",0,302861.7109375,124523.7265625,71819.4296875,46868.1640625,172585.640625,0,52340.46484375,0,0.637003676521032,1,0.57844306294432,0.607723369732676,98171.578125,49604.314453125,-0.419970954362909
"195","P09382","Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2",371499.15625,850668.109375,1263834.8125,1467088.453125,309833.125,687071.53125,1749452.2109375,1610306.3671875,0.545254006706438,0.553193848231196,0.419420653482336,0.476730656541503,0.510992331623971,1057251.4609375,1148688.94921875,-0.832744602425953
"196","P51149","Ras-related protein Rab-7a OS=Homo sapiens OX=9606 GN=RAB7A PE=1 SV=1",160478.34375,432062.09375,409452.78125,709562.8125,549453.0625,1280269.46875,3078775.46875,1686213.484375,0.226047674940427,0.252323850831314,0.117381304176411,0.296172398660734,0.23918576288587,420757.4375,1483241.4765625,6.920176221442
"197","P07099","Epoxide hydrolase 1 OS=Homo sapiens OX=9606 GN=EPHX1 PE=1 SV=1",98001.845703125,160996.8828125,195123.765625,328522.25,58673.515625,5203933.015625,1571845.2109375,2009036.1875,0.625508981580581,0.0300091307547913,0.110428518108223,0.140540764555752,0.125484641331988,178060.32421875,1790440.69921875,6.62186674239992
"198","P48047","ATP synthase subunit O, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PO PE=1 SV=1",0,575086.1796875,427406.046875,556827.59375,139098.953125,968988.9921875,644620.24609375,1086312.78125,0,0.372447009162878,0.398689891916167,0.338880111658141,0.355663560410509,492116.8203125,806804.619140625,3.75307125125113
"199","E7EMC7","Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1",105236.4296875,482072.8359375,501327.66796875,361191.24609375,79914.9921875,345947.09375,206477.711914063,126436.4921875,0.568380348483349,0.582199556621104,0.708284624866445,0.740711033721845,0.645242090743775,421632.041015625,166457.102050781,1.91045457063553
"200","P63244","Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3",201456.578125,697503.3125,848189.578125,689515.625,647891.234375,1309335.09375,2106469.609375,1944750.453125,0.23718972976692,0.347563266841879,0.287068499038182,0.261748663404108,0.274408581221145,693509.46875,1627042.7734375,3.48460844590905
"201","H3BRG4","Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=1",106207.3828125,150404.0625,0,189307.421875,156342.265625,184431.171875,493420.171875,869805.578125,0.404523043335107,0.449188278469984,0,0.178741476948163,0.291632260141635,128305.72265625,338925.671875,4.76053897061996
"202","Q9BPW8","Protein NipSnap homolog 1 OS=Homo sapiens OX=9606 GN=NIPSNAP1 PE=1 SV=1",72007.6015625,1539688.25,193742.46875,334439.46875,67080.7265625,1091391.390625,846635.09375,492766.375,0.517711317212657,0.585192567426144,0.186223228694439,0.404300176645119,0.461005746928888,264090.96875,669700.734375,-0.49515071895196
"203","P29692","Elongation factor 1-delta OS=Homo sapiens OX=9606 GN=EEF1D PE=1 SV=5",0,161871.109375,212548.734375,438352.3125,33940.3359375,296186.265625,186094.34375,237606.234375,0,0.353386100103726,0.533180546805713,0.648489932595025,0.443283323454719,187209.921875,211850.2890625,0.125279784246853
"204","P23528","Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3",483547.4375,974886.5,932115.765625,870856.84375,763927.0859375,1196742.21875,1075460.125,788149.625,0.387621092387164,0.448919509851182,0.464299143049986,0.524926731844607,0.456609326450584,901486.3046875,931804.875,-0.773091415663355
"205","O43175","D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4",270260.390625,679220.96875,423699.453125,1064944.625,155411.7578125,334189.4140625,321971.3984375,687408.671875,0.63490268653243,0.670232889133196,0.568212438822261,0.607722556232886,0.621312621382658,551460.2109375,328080.40625,0.947269131200558
"206","P32969","60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1",63303.77734375,282813.46875,364381.875,312323.71875,0,112599.5859375,148549.390625,248402.1015625,1,0.715235537616509,0.710391234498068,0.556998995651632,0.712813386057288,297568.59375,130574.48828125,6.7668126975241
"207","P49755","Transmembrane emp24 domain-containing protein 10 OS=Homo sapiens OX=9606 GN=TMED10 PE=1 SV=2",120744.94921875,344699.18359375,310079.46875,778111.140625,96002.453125,224892.671875,415071.734375,825321.484375,0.557076799597602,0.605168736673872,0.427606639020565,0.485278351265305,0.521177575431453,327389.326171875,319982.203125,-0.746566502086039
"208","B4DY09","Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=1",0,96354.2578125,199152.484375,167944.90625,32432.462890625,312763.2109375,488350.1640625,479567.9453125,0,0.235517339572169,0.289675225001122,0.259369224633512,0.247443282102841,132149.58203125,396165.578125,8.78915079157571
"209","P23284","Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2",26825.685546875,0,770714.375,86518.2421875,192516.53125,1220877.984375,2951597.09375,2337114.7421875,0.122300603771673,0,0.207052628849142,0.0356977491003289,0.0789991764360009,56671.9638671875,1778996.36328125,18.1779878163972
"210","Q9UJS0","Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens OX=9606 GN=SLC25A13 PE=1 SV=2",0,216676.6484375,104816.4375,269149.7734375,0,396258.890625,360154.0234375,751466.078125,NA,0.353506420542872,0.225426013705609,0.263713103245896,0.263713103245896,160746.54296875,378206.45703125,2.33377992414416
"211","Q10570","Cleavage and polyadenylation specificity factor subunit 1 OS=Homo sapiens OX=9606 GN=CPSF1 PE=1 SV=2",161553.3203125,755864.171875,643497.609375,727105.7109375,473419.95703125,1145153.97265625,1225831.390625,906769.28515625,0.254425384621409,0.397610182758871,0.344239890022035,0.445019179971452,0.370925036390453,685301.66015625,1025961.62890625,0.673574012523824
"212","P31949","Protein S100-A11 OS=Homo sapiens OX=9606 GN=S100A11 PE=1 SV=2",62101.265625,0,168267.140625,184275.903808594,448560.84765625,0,150382.578125,535566.185546875,0.12160930683886,NA,0.528063044540189,0.255994900178164,0.255994900178164,115184.203125,299471.712890625,1.65933766167122
"213","P25398","40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3",175672.775390625,1723822.1796875,487819.5546875,695459.109375,165683.265625,569662.46875,677332.771484375,609274.9140625,0.514632097524777,0.751617056108007,0.418674488931622,0.533027495935699,0.523829796730238,591639.33203125,589468.69140625,-0.404722124977404
"214","Q12906","Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3",253331.3828125,1208825.9609375,1420538.171875,1028399.15625,361598.08203125,620904.265625,897102.8828125,938390.3125,0.411968196835177,0.660658026734636,0.612924149320672,0.522882175540427,0.567903162430549,1118612.55859375,759003.57421875,-0.435035578403935
"215","D6RG13","40S ribosomal protein S3a (Fragment) OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=1",4104533.4296875,567443.4375,818352.734375,965644.890625,92828.3046875,605857.5859375,467543.59375,490921.890625,0.977884130422387,0.483629883691333,0.636406463317507,0.662959572506727,0.649683017912117,891998.8125,479232.7421875,3.60925265534343
"216","H0Y4R1","Inosine-5'-monophosphate dehydrogenase 2 (Fragment) OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=1",310760.453125,677865.96875,1080796.7421875,1237210.91015625,93639.0546875,339651.2421875,120556.15234375,674263.5625,0.768449137848813,0.666196071637394,0.89964967588413,0.647254738608661,0.717322604743104,879331.35546875,230103.697265625,6.7680052626199
"217","Q16629","Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1",410558.265625,1095205.03125,922928.984375,1040136.1640625,19074333.5078125,88592790.25,20345439.53125,21519694.96875,0.0210705951256392,0.0122112778618318,0.0433944420182941,0.0461056715335807,0.0322325185719666,981532.57421875,20932567.25,25.0323421191873
"218","A0A1B0GUE3","Acid ceramidase OS=Homo sapiens OX=9606 GN=ASAH1 PE=1 SV=1",107123.2890625,244404.421875,1079776.1171875,598773.234375,393636.359375,844843.859375,3821935.9375,1542985.75,0.213921567755614,0.224378983269569,0.220285505378659,0.279570782120348,0.222332244324114,421588.828125,1193914.8046875,6.18062182636666
"219","Q86U42","Polyadenylate-binding protein 2 OS=Homo sapiens OX=9606 GN=PABPN1 PE=1 SV=3",133940.875,477393.390625,115844.8046875,0,322830.8125,790034.96875,545146.09375,341653.4375,0.293233750395267,0.376663017750695,0.175259303813929,0,0.234246527104598,124892.83984375,443399.765625,7.69239468370577
"220","P11717","Cation-independent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=IGF2R PE=1 SV=3",33479.81640625,431935.421875,404149.1875,244731.1484375,310963.02734375,837656.984375,869775.2578125,622943.09375,0.0971999186911544,0.340215820249594,0.317247376001848,0.282054181786596,0.299650778894222,324440.16796875,730300.0390625,4.72265958234099
"221","P22223","Cadherin-3 OS=Homo sapiens OX=9606 GN=CDH3 PE=1 SV=2",252162.322265625,983355.96875,1027161.3046875,1299787.734375,0,149605.75,0,110885.4921875,1,0.867951628440667,1,0.921395337985039,0.96069766899252,1005258.63671875,55442.74609375,25.9311700946698
"222","P62491","Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3",256918.59375,549253.875,331605.890625,757174.765625,333139.75,743908.203125,667223.328125,837393.28125,0.435412186729204,0.424737072244171,0.331994583658649,0.474846317853223,0.430074629486688,440429.8828125,705565.765625,-0.412544992730451
"223","C9JD32","60S ribosomal protein L23 (Fragment) OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1",130933.2734375,502478.1875,920870.484375,182066.4375,79628.6171875,469427.84375,530841.8125,354391.90625,0.621827972045927,0.517002849394551,0.634334011193054,0.339385973992505,0.569415410720239,342272.3125,411909.875,-0.681013095063168
"224","E9PKZ0","60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1",0,281382.625,145513.21875,211188.421875,314474.9921875,929017.78125,760597.125,873227.859375,0,0.232470696099454,0.160591057980625,0.194748479459903,0.177669768720264,178350.8203125,816912.4921875,12.7996608528022
"225","E9PB61","THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=1",52836.421875,222172.9375,303219.5,311370.65625,0,298816.84375,613119.125,0,1,0.426443944767871,0.330903327358923,1,0.713221972383935,262696.21875,149408.421875,3.5215762835706
"226","Q15233","Non-POU domain-containing octamer-binding protein OS=Homo sapiens OX=9606 GN=NONO PE=1 SV=4",45376.64453125,164308.875,315699.015625,503078.90625,109225.9453125,122417.2421875,623347.501953125,642465.0859375,0.293505073732013,0.573051651561106,0.33619102964059,0.439161577103062,0.387676303371826,240003.9453125,372882.372070312,-0.327505722113398
"227","P78527","DNA-dependent protein kinase catalytic subunit OS=Homo sapiens OX=9606 GN=PRKDC PE=1 SV=3",312095.4921875,1253334.8125,475733.6328125,727446.296875,325601.896484375,738105.34375,719010.5546875,889672.21875,0.489410020695706,0.629361022256428,0.398188698291951,0.449841053606296,0.469625537151001,601589.96484375,728557.94921875,-0.845236750207048
"228","P40429","60S ribosomal protein L13a OS=Homo sapiens OX=9606 GN=RPL13A PE=1 SV=2",147665.5625,428492.40625,189465.734375,528660.015625,93412.546875,565888.71875,590320.546875,421488.09375,0.612521654839695,0.430913656220094,0.242971361423909,0.556397482043877,0.493655569131985,308979.0703125,493688.40625,-0.794044868193718
"229","Q12955","Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3",0,567664.375,278857.7578125,356008.2109375,184277.140625,1660163.9609375,427800.4453125,1360914.4375,0,0.254806156220793,0.394614760826845,0.207352504355096,0.231079330287945,317432.984375,894357.44140625,7.49191387016672
"230","P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens OX=9606 GN=IQGAP1 PE=1 SV=1",126339.265625,226919.890625,656612.0390625,590375.8125,191058.55859375,321149.96484375,588992.15625,685633.8984375,0.398047043756441,0.414034613217181,0.527143406816936,0.462673447889549,0.438354030553365,408647.8515625,455071.060546875,-0.73825086209615
"231","P36542","ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1",63427.92578125,567084.984375,323301.9453125,427845.5625,0,250038.15625,310306.59375,339505.0625,1,0.694001866036065,0.51025503190166,0.557562017363314,0.62578194169969,375573.75390625,280172.375,3.61764934204449
"232","H3BNC9","40S ribosomal protein S17 OS=Homo sapiens OX=9606 PE=3 SV=2",0,692445.828125,711432.34375,669626.203125,155483.125,958549.71875,766783.05859375,808151.421875,0,0.419411081656555,0.48127785884385,0.453130560239062,0.436270820947809,681036.015625,787467.240234375,1.29222786832217
"233","Q92841","Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2",158018.216796875,163849.4453125,447816.2734375,513548.140625,106472.796875,366457.5625,765084.0390625,669113.296875,0.59744266772296,0.308970922312292,0.369211112259071,0.434230900189472,0.401721006224272,305832.859375,517785.4296875,-0.540744707370531
"234","A2NJV5","Immunoglobulin kappa variable 2-29 OS=Homo sapiens OX=9606 GN=IGKV2-29 PE=3 SV=2",23704.072265625,0,502501.21875,462309.6875,1165681.3125,3848765.9375,3942891.5,4528563.0625,0.0199296818081349,0,0.1130386560968,0.0926310308152016,0.0562803563116683,243006.879882812,3895828.71875,22.0008171680228
"235","P50502","Hsc70-interacting protein OS=Homo sapiens OX=9606 GN=ST13 PE=1 SV=2",282427.9140625,526839.390625,970979.9375,940030.265625,1006323.515625,1539524.828125,1760196.1875,2309748.359375,0.219148477787516,0.254959598043998,0.355517144651373,0.289259784772263,0.27210969140813,733434.828125,1649860.5078125,3.66126267393334
"236","Q15637","Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4",31691.357421875,346858.12890625,293394.42578125,220683.94140625,18716628.25,33053937.03125,27375469.1835938,33647172.7617188,0.00169035722056548,0.0103847266881843,0.0106037757792784,0.00651602914647643,0.00845037791733034,257039.18359375,30214703.1074219,27.941612491854
