"Accession","Description","Control.a.buffer19","Control.b.buffer19","Control.c.buffer19","Control.d.buffer19","Sample.a.buffer19","Sample.b.buffer19","Sample.c.buffer19","Sample.d.buffer19","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"157","Q6P2Q9","Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens OX=9606 GN=PRPF8 PE=1 SV=2",960463.5078125,1764241.7421875,7469338.921875,11646544.125,1013626.265625,3023707.453125,2752683.1796875,3884479.125,0.513465131760428,0.631524548356794,0.269289495985998,0.250110959366441,0.391377313873213,2888195.31640625,4616790.33203125,0.0721095573487345
"158","O75643","U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2",1198103.7734375,1826973,2375142.84375,4118996.87109375,1406222.20703125,1705286.83789063,2373427.5546875,3393124.203125,0.539956294863727,0.482775026796721,0.499819388898281,0.451686570224493,0.491297207847501,2039357.19628906,2101057.921875,-0.792007448097255
"159","P30101","Protein disulfide-isomerase A3 OS=Homo sapiens OX=9606 GN=PDIA3 PE=1 SV=4",1155607.125,907178.5859375,431335.3203125,3053220.234375,2574595.2890625,2747407.5234375,2597815.484375,4956057.265625,0.690202568996397,0.751769815024924,0.857605200888307,0.618789555690261,0.720986192010661,2672611.50390625,1031392.85546875,3.35279616677586
"160","D6RBZ0","Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens OX=9606 GN=HNRNPAB PE=1 SV=1",3386442.9375,3251882.765625,1536269.421875,4630682.1875,3737775.21875,4191471.828125,1773761.90625,3962995.046875,0.524657602669128,0.563115968120674,0.535874658097198,0.461152419248757,0.530266130383163,3850385.1328125,3319162.8515625,-0.848825531592802
"161","Q9Y2W1","Thyroid hormone receptor-associated protein 3 OS=Homo sapiens OX=9606 GN=THRAP3 PE=1 SV=2",1164608.828125,2141196.015625,4107654.09375,1576615.4609375,1031464.8828125,2534197.671875,2980052.171875,4022596.328125,0.469685911577244,0.542028723410043,0.420453678551564,0.718421892163954,0.505857317493643,2757124.921875,1858905.73828125,-0.823116796129731
"162","P62701","40S ribosomal protein S4, X isoform OS=Homo sapiens OX=9606 GN=RPS4X PE=1 SV=2",5306245.484375,3821029.015625,3003647.875,9040207.0625,3959384.25,3275596.125,2672724.2890625,6726357.546875,0.427319498351083,0.46157096649345,0.470850784940371,0.426621633407408,0.444445232422267,3617490.1875,4563637.25,-0.398279208457311
"163","Q99567","Nuclear pore complex protein Nup88 OS=Homo sapiens OX=9606 GN=NUP88 PE=1 SV=2",3795221.78125,2134041.2578125,2278139.703125,2572892.96875,3783896.640625,1789241.890625,2458692.703125,2203156.15625,0.499252872168331,0.456057292560592,0.519058411245643,0.461292607883299,0.480272740025815,2330924.4296875,2425516.3359375,-0.742340602690404
"164","P01834","Immunoglobulin kappa constant OS=Homo sapiens OX=9606 GN=IGKC PE=1 SV=2",0,735622.625,0,0,2614551.5,2550895.34375,1239342.75,1393613.375,1,0.776169601993752,1,1,1,1972254.359375,0,19.1063367028448
"165","P14625","Endoplasmin OS=Homo sapiens OX=9606 GN=HSP90B1 PE=1 SV=1",1293713.828125,3841399.578125,399290.6953125,5875261.4765625,1896359.59375,3140609,1154462.375,4008014.28125,0.594456409920307,0.449814543316331,0.743015345911952,0.405535004735829,0.522135476618319,2518484.296875,2567556.703125,-0.783152682793095
"166","O43390","Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1",2643725.375,3274959.34375,3195364.34375,5363801.4375,2538860.75,2080686.765625,2990083.15625,5201598.5625,0.48988298289013,0.388503408016967,0.483406116736097,0.492323864927026,0.486644549813114,2764471.953125,3235161.84375,-0.585087990882271
"167","P60866","40S ribosomal protein S20 OS=Homo sapiens OX=9606 GN=RPS20 PE=1 SV=1",5347333.34375,4812898,1967900.6875,5745430.875,5632462.1875,5048507.40625,3984928.875,6028956.9375,0.512984251069999,0.511946035911913,0.669417599338499,0.512039949210735,0.512512100140367,5340484.796875,5080115.671875,-0.766233127295019
"168","P62249","40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2",8421871.59375,6931212.609375,5641430.890625,11337474.6875,5572223.140625,5716515.5,4325858.171875,8376807.625,0.398183894449237,0.451979632275831,0.434005489832758,0.424910605023071,0.429458047427914,5644369.3203125,7676542.1015625,-0.119564703229579
"169","P50995","Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1",3377557.75,2767017.875,2306249.8125,1941616.34375,2900396.515625,4040467.828125,960020.078125,1920119.328125,0.461997076261952,0.593533061152109,0.293919397438801,0.497216664027323,0.479606870144637,2410257.921875,2536633.84375,-0.567454868095065
"170","P05023","Sodium/potassium-transporting ATPase subunit alpha-1 OS=Homo sapiens OX=9606 GN=ATP1A1 PE=1 SV=1",479029.5546875,207883.484375,652897.890625,438906.1953125,3191155.0234375,4139397.4921875,2601054.875,3875296.5390625,0.869480800082206,0.952180803243277,0.799352376124736,0.898264819171488,0.883872809626847,3533225.78125,458967.875,13.125809885212
"171","P27797","Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1",887934.8515625,750875.21875,369410.140625,1515930.140625,1021007.265625,1009094.75,597636.515625,1617939.171875,0.5348550154728,0.573359073119128,0.618001739380917,0.516275252902717,0.554107044295964,1015051.0078125,819405.03515625,-0.711985165340946
"172","P31151","Protein S100-A7 OS=Homo sapiens OX=9606 GN=S100A7 PE=1 SV=4",1912874.578125,3149096.78515625,6886239.609375,2572193.38671875,36839179.7578125,6785223.32421875,8109970.625,1856814.09375,0.950638111684545,0.683008323621014,0.540801342355814,0.419239322114101,0.611904832988414,7447596.97460938,2860645.0859375,0.593344619575336
"173","P62081","40S ribosomal protein S7 OS=Homo sapiens OX=9606 GN=RPS7 PE=1 SV=1",4532664.4609375,2130183.890625,1022455.203125,3949543.21875,1855204.5625,5369113.9296875,7891525.4375,4733522.03125,0.290426205623994,0.715948887260456,0.885297574187539,0.545144127674268,0.630546507467362,5051317.98046875,3039863.5546875,-0.176509333908724
"174","P40926","Malate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=MDH2 PE=1 SV=3",755140.65625,1466166.25,904164.890625,2541597.1875,1452443.703125,3099326.125,1545320.75,5366829.59375,0.657933499554331,0.678859117577652,0.630875610932629,0.678621645265043,0.668277572409687,2322323.4375,1185165.5703125,0.936135013685593
"175","A0A3B3ITD8","Nuclear pore complex protein Nup98-Nup96 OS=Homo sapiens OX=9606 GN=NUP98 PE=1 SV=1",52283017.078125,2973914.34375,2308458.796875,3755604.125,5871524.875,6561925.25,5908843.09375,5303545.875,0.100964166818349,0.688132931084624,0.719073385935998,0.585435264345993,0.636784097715309,5890183.984375,3364759.234375,-0.847961719615744
"176","P04075","Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2",613133.390625,958370.34375,320745.84375,3092565.921875,2557426.08984375,3603727.625,1073226.15625,3486215.3125,0.8066166572802,0.789927715205864,0.769905103007808,0.529918109190813,0.779916409106836,3021820.70117188,785751.8671875,3.10922293899748
"177","P21333","Filamin-A OS=Homo sapiens OX=9606 GN=FLNA PE=1 SV=4",6183737.625,1045601.5,825529.453125,3582235.03125,63193013.140625,151913578.71875,135970429.1875,89517774.90625,0.910867292619534,0.993164179498709,0.993965249695031,0.961522721279462,0.977343450389086,112744102.046875,2313918.265625,21.3000902437475
"178","P62241","40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2",1330894.09375,1477660.546875,564877.6875,4935692.46875,2804128,2705504.203125,917835.421875,3902354.40625,0.678140995724879,0.646760136120625,0.619024284651999,0.4415403608334,0.632892210386312,2754816.1015625,1404277.3203125,-0.357736963846447
"179","P48594","Serpin B4 OS=Homo sapiens OX=9606 GN=SERPINB4 PE=1 SV=2",0,0,0,0,539585.46875,365288,125680.46875,0,1,1,1,NA,1,245484.234375,0,18.1602914978424
"180","P04040","Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3",102422.046875,525603.828125,647798.5625,352716.34375,468017.3359375,4921054.671875,2832882.828125,1468313.46875,0.820450603585578,0.903499764465681,0.813887428983071,0.806309407276659,0.817169016284324,2150598.1484375,439160.0859375,9.65200920991632
"181","A8MUD9","60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1",2232906.8828125,1848996.96875,714878.453125,5256978.8125,2799479.19921875,2094438.58398438,1337356.765625,4887139.5234375,0.556292612209272,0.531120277224284,0.65165861759237,0.481770752429402,0.543706444716778,2446958.89160156,2040951.92578125,-0.746182656836291
"182","A0A1B0GVD5","Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1",1588352.078125,2156896.57421875,1694542.765625,1499611.09375,6080462.18359375,7478428.50390625,4172068.625,3057466.3203125,0.792881660199576,0.776146984483634,0.711154761617085,0.670927009244475,0.743650873050359,5126265.40429688,1641447.421875,3.72976106233428
"183","P22223","Cadherin-3 OS=Homo sapiens OX=9606 GN=CDH3 PE=1 SV=2",137952.953125,876073.078125,0,102244.8125,2557952.703125,3281441.375,2651004.5,3049750.21875,0.948828716314616,0.789279607322471,1,0.967561873833458,0.958195295074037,2850377.359375,120098.8828125,17.3641274492209
"184","P61247","40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2",45321819.75,2552048.125,32079686.984375,28535772.953125,3284492.125,4655814.1875,2182834.44140625,5485172.28125,0.0675733664682618,0.645935505652738,0.0637091010985476,0.161229273421473,0.114401319944867,3970153.15625,30307729.96875,7.44022410185591
"185","P49768","Presenilin-1 OS=Homo sapiens OX=9606 GN=PSEN1 PE=1 SV=1",50187.47265625,0,123555.4921875,84411.072265625,1260260.94140625,952808.03125,1030729.1875,1373003.921875,0.961702061586183,1,0.892959254885935,0.942081649629659,0.951891855607921,1145495.06445312,67299.2724609375,19.6539220405193
"186","P11908","Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens OX=9606 GN=PRPS2 PE=1 SV=2",3680403.5,2153087.5234375,1555462.3515625,3136911.703125,2040579.6640625,804549.6875,471355.640625,1045937.8125,0.356683389121088,0.272024467546166,0.23255943179993,0.250053894741589,0.261039181143877,925243.75,2644999.61328125,4.94043978121137
"187","P39023","60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2",2032852.078125,715859.78125,1318450.09375,5541192.96875,1639227.53125,1330942.6640625,646576.171875,3105819.109375,0.446403048306734,0.650254579825507,0.329041999685103,0.359178301280742,0.402790674793738,1485085.09765625,1675651.0859375,-0.394511438707142
"188","Q5T749","Keratinocyte proline-rich protein OS=Homo sapiens OX=9606 GN=KPRP PE=1 SV=1",0,0,0,360361.4375,475458.67578125,1328692.46875,2806427.09375,2569527.3984375,1,1,1,0.877005081872094,1,1949109.93359375,0,21.7639912879703
"189","P12814","Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2",159984.734375,106024.1015625,0,495200.890625,207175.8515625,137278.578125,203451.09375,425999.421875,0.564264955165331,0.564229618437913,1,0.462439510814864,0.564247286801622,205313.47265625,133004.41796875,0.576231031177186
"190","Q99959","Plakophilin-2 OS=Homo sapiens OX=9606 GN=PKP2 PE=1 SV=2",133075.06640625,47893.7265625,0,735980.015625,354596.625,803378.6328125,127889.796875,1513352.3125,0.727121609165964,0.943738656570897,1,0.672800676706363,0.83543013286843,578987.62890625,90484.396484375,9.61670218646584
"191","P62841","40S ribosomal protein S15 OS=Homo sapiens OX=9606 GN=RPS15 PE=1 SV=2",755273.234375,542149.4765625,527432.34375,1569813.703125,585938.61328125,262464.046875,131959.453125,1555158.0625,0.436872530096696,0.326198900751371,0.200122982649139,0.497655076313614,0.381535715424033,424201.330078125,648711.35546875,1.30356593723116
"192","P63244","Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3",2084814.484375,2670661.796875,584859.8125,2970676.21875,3059295.90625,3761529.3125,899854.84375,4022528.5,0.594718167756563,0.584797505008445,0.606079316292868,0.575205311695638,0.589757836382504,3410412.609375,2377738.140625,-0.434908490685028
"193","H0Y8G5","Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8",3144003.953125,3446733.203125,2392065.6875,3650509.15625,2915845.78125,3048478.578125,2053254.34375,3743538.453125,0.481174601526771,0.469342444987732,0.461891231523467,0.506290823496798,0.475258523257252,2982162.1796875,3295368.578125,-0.715519704505649
"194","P20645","Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1",10411885.125,12698897.15625,6274291.59375,13718894.1875,4691455.78125,3941274.9375,3007951.6953125,2631693,0.310623709705751,0.236853015419253,0.324054390909668,0.160954036073513,0.273738362562502,3474613.31640625,11555391.140625,6.04500409042009
"195","P05109","Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1",3712200.13671875,1859647.54785156,3793383.38476563,3441357.90722656,26576031.625,8653668.9296875,5611876.8828125,7739663.53955078,0.877437541883492,0.823115041592768,0.596674278345895,0.692214354152907,0.757664697872838,8196666.23461914,3576779.02197266,4.18370332211208
"196","Q06830","Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1",3888599.046875,3926014.765625,3093759.96875,7381636.984375,3570430.359375,4800695.6875,5789646.390625,4364706.078125,0.478672246067739,0.550115156597282,0.651737200394414,0.371579993441469,0.514393701332511,4582700.8828125,3907306.90625,-0.84511706828138
"197","P39656","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4",688821.578125,564569.6875,463606.90625,1546794.0859375,1640235.53125,1302267.17578125,892060.875,3220036.73828125,0.704248738533576,0.697579526843239,0.658023217294042,0.675508919242795,0.686544223043017,1471251.35351562,626695.6328125,1.59807626404205
"198","P25398","40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3",1196977.0859375,1302932.4453125,565005.234375,1589677.125,1086021.2265625,902596.779296875,728662.4453125,1492144.171875,0.475699531014218,0.409242720171498,0.563253188398829,0.484176085546573,0.479937808280395,994309.002929688,1249954.765625,-0.737412393194791
"199","P00338","L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2",461898.71875,950286.953125,150141.53125,3286064.5625,1374354.375,3326778.96875,1838642.171875,3920016.20703125,0.748455852669683,0.77781802514084,0.924505851986779,0.543987270251794,0.763136938905262,2582710.5703125,706092.8359375,4.24504793386377
"200","P47929","Galectin-7 OS=Homo sapiens OX=9606 GN=LGALS7 PE=1 SV=2",293253.2421875,866923.109375,0,592768.984375,3995017.5,2178709.6875,1311226.15625,667130.46875,0.931615035566083,0.715355340845911,1,0.529510880487549,0.823485188205997,1744967.921875,443011.11328125,6.76730191689335
"201","A0A0J9YYL3","60 kDa poly(U)-binding-splicing factor (Fragment) OS=Homo sapiens OX=9606 GN=PUF60 PE=1 SV=1",1467786.734375,1278644.3125,347508.15625,1696666.625,2586936.8125,2316739.5625,1614490.5625,3152038.84375,0.638005719155321,0.64436500886849,0.822880538642044,0.650078431050298,0.647221719959394,2451838.1875,1373215.5234375,1.76133711537412
"202","P62277","40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2",2758959.90625,2317414.984375,1216688.375,4890729.5625,3443332.1875,3066169.65625,1855340.125,5848352.25,0.555170916727675,0.569540531249832,0.603946260589705,0.544585873551375,0.562355723988754,3254750.921875,2538187.4453125,-0.654792172114342
"203","P20073","Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3",2111940.0625,3672463.21875,3302250.8125,3482293.640625,2130475.78125,1571465.59375,1537133.03125,2077602.125,0.502184571177447,0.299673326991793,0.317629905144885,0.373676452325802,0.345653178735343,1824533.859375,3392272.2265625,1.07001208085766
"204","P49411","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",664430.97265625,915207.890625,100984.4921875,1772494.859375,1111112.7421875,793813.1171875,434734.52734375,3279475.609375,0.625787319624107,0.464484119012416,0.811497280279762,0.649147818590958,0.637467569107532,952462.9296875,789819.431640625,0.355092566799193
"205","P16104","Histone H2AX OS=Homo sapiens OX=9606 GN=H2AX PE=1 SV=2",0,0,0,224610.03125,0,38126.73046875,20175.763671875,250034.734375,NA,1,1,0.526782875285185,1,29151.2470703125,0,6.9646268187145
"206","P36578","60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5",2577691.953125,1955219.875,766173.59375,6123091.875,1815818.5625,1415249.96875,751601.5625,5166180.6875,0.413295599508014,0.419896938515666,0.495199542175271,0.457618563011819,0.438757750763742,1615534.265625,2266455.9140625,-0.397210992037574
"207","Q9H0U4","Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1",4754646.65625,3343360.1875,2600024.40625,5108868.28125,3494069.1328125,2922467.671875,2635250.65625,4682918.8828125,0.423589468004888,0.466413654741946,0.503364317020544,0.478249660082441,0.472331657412194,3208268.40234375,4049003.421875,-0.624904650447281
"208","O43143","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2",1244334.625,2066259.15625,2623565.796875,3434102,905329.203125,1879435.625,2523342.8125,2784518.59375,0.421149200763477,0.476325648382917,0.490263768799737,0.447771101608702,0.46204837499581,2201389.21875,2344912.4765625,-0.538944417161269
"209","Q15393","Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4",2189691,2170977.8125,2002291.90625,3330918.90625,1333237.78125,1803295.09375,1519176.546875,2714715.0625,0.378445851175266,0.453742140081551,0.431404275545011,0.449037284845959,0.440220780195485,1661235.8203125,2180334.40625,-0.134011290701242
"210","P54886","Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2",2097753.125,1553096.21875,846405.609375,2297310.265625,3155773.4296875,3473273.484375,2149363.1015625,4554695.0859375,0.600696198417754,0.691010349321418,0.717466302960977,0.664724391217655,0.677867370269537,3314523.45703125,1825424.671875,1.12793712858904
"211","Q01469","Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3",7217809.5,8710318.609375,5134015.59375,8950504.4765625,9215448.796875,6027775.96875,2866377.1875,4822761.46875,0.560780377840677,0.408992895031134,0.358279557750932,0.350153804326369,0.383636226391033,5425268.71875,7964064.0546875,0.0115533943792312
"212","Q13838","Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1",1720980.421875,4300307.1875,2314030.265625,3147190,2253957.1875,3565365.375,4017694.21875,4133266.375,0.567042154871558,0.453281692909271,0.634533961271466,0.567720780416049,0.567381467643804,3791529.796875,2730610.1328125,-0.743632481997207
"213","A0A2R8Y6J3","60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1",2272249.46484375,2475683.97460938,1833787.3125,4313339.5859375,2034127.60546875,2006989.7890625,1122916.83984375,4008988.4453125,0.472352414165427,0.447721582000319,0.379786675293037,0.481714783442675,0.460036998082873,2020558.69726562,2373966.71972657,-0.383160724224739
"214","P35637","RNA-binding protein FUS OS=Homo sapiens OX=9606 GN=FUS PE=1 SV=1",596570.44140625,653986.470703125,88550.84375,849059.90234375,251763.4140625,241191.66796875,14069.765625,402625.30859375,0.296773979300151,0.269434269615422,0.137104678199539,0.321666586035787,0.283104124457787,246477.541015625,625278.456054688,6.15506269502381
"215","G8JLG2","Corneodesmosin OS=Homo sapiens OX=9606 GN=CDSN PE=1 SV=1",0,0,0,0,519034.40625,14101244.25,9422440.890625,619031.75,1,1,1,1,1,5020736.3203125,0,25.2066974933673
"216","Q15084","Protein disulfide-isomerase A6 OS=Homo sapiens OX=9606 GN=PDIA6 PE=1 SV=1",431434.40625,733364.546875,572884.2734375,1035240.375,263734.1875,594279.19921875,599905.34375,1876919.828125,0.379381620330859,0.447619476962298,0.511519998948021,0.644511186613601,0.479569737955159,597092.271484375,653124.41015625,-0.801201147355606
"217","P62269","40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3",2435055.296875,3138952.40625,8100659.84375,5097277.40625,2992301.96875,2214869.453125,2858237.796875,4937091.640625,0.551336833434977,0.413698757878276,0.260814352921722,0.492018144595006,0.452858451236641,2925269.8828125,4118114.90625,-0.155978864220578
"218","P07737","Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2",376347.9375,1159990.25,0,1170539.6875,623283.6875,2673602.8125,791741.546875,2878462.25,0.623513374239235,0.697414349648386,1,0.710906612155702,0.704160480902044,1732672.1796875,768169.09375,4.71531270145575
"219","J3KTL2","Serine/arginine-rich splicing factor 1 OS=Homo sapiens OX=9606 GN=SRSF1 PE=1 SV=1",2199125.5234375,2809149.0625,2582594.96875,2755456.9375,3866618.59375,3313252.7578125,3737983.015625,2660335.84375,0.637451649632532,0.541168785560596,0.591398923463267,0.491218174550611,0.566283854511932,3525617.88671875,2669025.953125,-0.678383305240426
"220","P38159","RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3",2809737.96875,5541050.5,4373894.3125,6104005.90625,3041972.578125,4188171.71875,3469692.546875,4663712.65625,0.519843309705315,0.430473436065488,0.442360441604324,0.433119850707465,0.437740146155895,3828932.1328125,4957472.40625,-0.513363277482051
"221","Q13867","Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1",480946.34375,473283.09375,345902.171875,0,3508040.4375,6198471.9375,3319384.9453125,2317713.20703125,0.879431452114442,0.929061679942807,0.905627537266324,1,0.917344608604566,3413712.69140625,409592.6328125,17.5815002040936
"222","P32119","Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5",418004.6015625,887708.84375,492936.8828125,1432300.5234375,2166452.390625,3295804.296875,6003268.09375,3556716.953125,0.838262117409546,0.787807803176308,0.924119253534802,0.712909299242549,0.813034960292927,3426260.625,690322.86328125,8.20992153207551
"223","P02786","Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2",1009372.5,1083711.8515625,497077.46875,1253489.2421875,1180207.25,833289.046875,1031600.71875,940033.78125,0.539010853566763,0.434683701793877,0.674831843082081,0.428549767294833,0.48684727768032,985817.25,1046542.17578125,-0.84893633653976
"224","Q14697","Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3",923415.419921875,506073.859375,631004.5,1686953.6796875,1057303.87890625,1152858.2578125,452933.5390625,2488744.3671875,0.53379793872448,0.694939983299027,0.417859252780023,0.596006784793748,0.564902361759114,1105081.06835938,777209.959960938,-0.711945885753099
"225","P62424","60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2",1496416.6328125,1628671.28125,801496.0234375,5040531.53125,2697817.27734375,7024923.9921875,2903884.0859375,6186125.6875,0.643220510618409,0.811792529025565,0.78369398016424,0.551021160347566,0.713457245391324,4545004.88671875,1562543.95703125,2.05873839086437
"226","P27482","Calmodulin-like protein 3 OS=Homo sapiens OX=9606 GN=CALML3 PE=1 SV=2",1114769,1212146.6875,849688.875,2143361,1506942.5,4267592.5078125,2241483.5,2140650.75,0.574793412623776,0.778794821378196,0.7251240720602,0.499683678505317,0.649958742341988,2191067.125,1163457.84375,0.508738093341528
"227","Q92804","TATA-binding protein-associated factor 2N OS=Homo sapiens OX=9606 GN=TAF15 PE=1 SV=1",2181845.9140625,1784395.61328125,295862.796875,2811113.3828125,2373609.9375,1575343.93945313,622883.25,3083535.921875,0.521047731520845,0.468888708403308,0.677971080385771,0.523107612088633,0.522077671804739,1974476.93847656,1983120.76367188,-0.785148249375073
"228","P81605","Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2",0,316215.8515625,830488.765625,299369.921875,9594752.28125,36405682.53125,7888918.09375,8018488.359375,1,0.991388902385545,0.904753983955678,0.964008773442337,0.977698837913941,8806620.3203125,307792.88671875,21.3162252466684
"229","P69905","Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2",1622179.40625,4273532.8828125,2027207.421875,1387640.59375,11091356.9375,15253865.21875,14877689,20155452.59375,0.872405335353647,0.781151955801498,0.880081641952459,0.935587680855637,0.876243488653053,15065777.109375,1824693.4140625,12.0808298800324
"230","O43251","RNA binding protein fox-1 homolog 2 OS=Homo sapiens OX=9606 GN=RBFOX2 PE=1 SV=3",3051871.953125,3664030.84375,2607164.09375,2838528.78125,2885091.015625,3337836.703125,3208539.8125,2878710.859375,0.485954019051671,0.476706633020316,0.551702745569949,0.503514115259353,0.494734067155512,3046815.4140625,2945200.3671875,-0.829475694427492
"231","P60842","Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1",359504.53125,699766.265625,337948.46875,1032025.65625,1152006.21875,1558162.6875,875701.625,1849252.71875,0.762155491616583,0.690084905170946,0.721543737778828,0.641816748702735,0.705814321474887,1355084.453125,529635.3984375,2.30063396973725
"232","O00425","Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2",3613927,2924580.140625,2722954.78125,4688488.2734375,837646.5390625,1283664.328125,630616.15625,906224.703125,0.188168640080224,0.3050355885114,0.18804318381889,0.161978765831487,0.188105911949557,871935.62109375,3269253.5703125,9.13578697838958
"233","O43278","Kunitz-type protease inhibitor 1 OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=2",4164624.5,0,0,0,17710454.609375,15048845.125,11341600.875,17987347.1875,0.809617854217717,1,1,1,1,16379649.8671875,0,19.9710437521035
"234","A0A0A0MR02","Outer mitochondrial membrane protein porin 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1",2595054.90625,2428337.65625,1275732.03125,4278642.5625,3172278.09375,2847985.6875,2102582.34375,5068110.0625,0.550042470887323,0.539767088170126,0.62237616466644,0.542232181147514,0.546137326017419,3010131.890625,2511696.28125,-0.691016487990972
"235","Q13501","Sequestosome-1 OS=Homo sapiens OX=9606 GN=SQSTM1 PE=1 SV=1",539462.474609375,0,202973.78125,1020768.875,1059468.3046875,763853.91796875,678339.5234375,1444178.4453125,0.66261048846242,1,0.769691686066204,0.585886129659522,0.716151087264312,911661.111328125,371218.127929688,4.53599620003001
"236","O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3",404758.84765625,565699.5859375,418457.2734375,1661489.3125,1607546.55078125,2433274.15625,1313490.90625,2442352.6640625,0.798858141527358,0.811368943322301,0.758389264560442,0.59513808719026,0.7786237030439,2020410.35351562,492078.4296875,3.87560721908229
"237","F8VZX2","Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1",309013.375,907138.96875,543408.9375,1894642,113086.9375,1077176.046875,658983.921875,1422769.2734375,0.267914839556059,0.542845283331045,0.548060408656733,0.428879374960111,0.485862329145578,868079.984375,725273.953125,-0.403208678731152
