"Accession","Description","Control.a.buffer25","Control.b.buffer25","Control.c.buffer25","Control.d.buffer25","Sample.a.buffer25","Sample.b.buffer25","Sample.c.buffer25","Sample.d.buffer25","idirt_a","idirt_b","idirt_c","idirt_d","median_ratio","median_Sample","median_Control","bf"
"164","P04040","Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3",198532.296875,787590.9765625,498898.1875,774657.0234375,1220796.546875,2506462.078125,3424637.40234375,1577178.1796875,0.860122410849864,0.760905193848732,0.872844740139118,0.670615941793806,0.810513802349298,2041820.12890625,636777.60546875,6.79307719382313
"165","A8MUD9","60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1",200155.53515625,207652.28515625,0,53663.3359375,468433.97265625,781638.9765625,160409.751953125,331234.40234375,0.700630158239962,0.790099950144628,1,0.860577679211283,0.825338814677955,399834.1875,126909.435546875,10.0304076972557
"166","A0A1B0GVD5","Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1",243937.890625,507712.4921875,574748.03125,0,1512595.375,5027743.328125,7812347.359375,5470264.21875,0.861125379519526,0.908279912500713,0.931472338815599,1,0.919876125658156,5249003.7734375,375825.19140625,17.7097234062582
"167","P22223","Cadherin-3 OS=Homo sapiens OX=9606 GN=CDH3 PE=1 SV=2",51527.53515625,30069.046875,0,99801.8046875,1046024.8046875,1006929.59375,499931.890625,631685.5,0.953052320799949,0.971003774067749,1,0.86356317594584,0.962028047433849,819307.546875,40798.291015625,19.9220702983086
"168","P61247","40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2",31621876.234375,18817357.9570313,667441.765625,296334.0078125,624836.828125,744744.34375,467080.84375,270636.015625,0.0193767602581371,0.0380707723688908,0.411698136194316,0.477337433087119,0.224884454281604,545958.8359375,9742399.86132815,7.59324772288339
"169","A0A140TA69","Keratin, type I cuticular Ha4 OS=Homo sapiens OX=9606 GN=KRT34 PE=3 SV=1",0,0,0,0,84243.7109375,42880.828125,0,38061.00390625,1,1,NA,1,1,40470.916015625,0,18.6443052477376
"170","P39023","60S ribosomal protein L3 OS=Homo sapiens OX=9606 GN=RPL3 PE=1 SV=2",50161.12109375,134656.203125,66562.8984375,0,538981.04296875,469160.076171875,222564.77734375,302294.84765625,0.914857356757734,0.776991433086562,0.769780259680638,1,0.845924394922148,385727.461914062,58362.009765625,12.2310401482442
"171","Q5T749","Keratinocyte proline-rich protein OS=Homo sapiens OX=9606 GN=KPRP PE=1 SV=1",332089.9375,143064.21875,0,0,2235696,4965722.390625,14007666.828125,1350612.93359375,0.870670707923838,0.971996438745853,1,1,0.985998219372926,3600709.1953125,71532.109375,21.3881336281113
"172","Q99959","Plakophilin-2 OS=Homo sapiens OX=9606 GN=PKP2 PE=1 SV=2",359558.98828125,686971.125,0,146149.453125,549750.984375,483002.46875,109898.513671875,89771.8642578125,0.604580397121439,0.412831940250788,1,0.380516119754224,0.508706168686113,296450.491210938,252854.220703125,-0.312797792161857
"173","P63244","Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3",0,143753.484375,0,51673.6796875,495129.921875,612781.109375,529905.828125,235158.3359375,1,0.809984255098711,1,0.819846889912535,0.909923444956268,512517.875,25836.83984375,15.9737066446639
"174","H0Y8G5","Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8",386169.515625,559052.21875,482348.9140625,504518.0234375,559429.4375,563617.453125,686673.59765625,433115.34375,0.591613850302189,0.502033204641297,0.587391252754125,0.461923987463417,0.544712228697711,561523.4453125,493433.46875,-0.829167631265532
"175","P05109","Protein S100-A8 OS=Homo sapiens OX=9606 GN=S100A8 PE=1 SV=1",4152573.84375,2684544.5,3364692.796875,3055828.453125,8007075.62646484,17845713.703125,5075294.2421875,7513979.9765625,0.658495596117161,0.869239613382389,0.601339103804033,0.710890838424084,0.684693217270622,7760527.80151367,3210260.625,2.60592700527893
"176","Q06830","Peroxiredoxin-1 OS=Homo sapiens OX=9606 GN=PRDX1 PE=1 SV=1",2176376.140625,2318553.5546875,1659941.765625,1173474.5859375,2310936.78125,2922245.796875,3118497.0234375,2292502.7265625,0.514993454096887,0.557595435513813,0.652618388787466,0.66143039029558,0.60510691215064,2616591.2890625,1918158.953125,-0.347510201656024
"177","P39656","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4",192556,355494.3984375,123887.421875,125998.2578125,246781.640625,527211.59375,235742.234375,226859,0.56171294650267,0.597267491572678,0.655513888462862,0.642920033461654,0.620093762517166,241261.9375,159277.12890625,-0.0776475336536873
"178","P25398","40S ribosomal protein S12 OS=Homo sapiens OX=9606 GN=RPS12 PE=1 SV=3",73029.546875,109614.09765625,19263.873046875,0,27639.11328125,246459.78125,92540.5078125,95972.1171875,0.274555290974875,0.692159115987528,0.827700194761557,1,0.759929655374542,94256.3125,46146.7099609375,2.13865721583378
"179","P00338","L-lactate dehydrogenase A chain OS=Homo sapiens OX=9606 GN=LDHA PE=1 SV=2",444338,2531962.1875,1090064.078125,832804.078125,3098800.2734375,3710166.28125,2933976.453125,3058103.01171875,0.874591967428663,0.594375187858472,0.72911205300748,0.785961458627776,0.757536755817628,3078451.64257812,961434.078125,4.23460571184421
"180","P47929","Galectin-7 OS=Homo sapiens OX=9606 GN=LGALS7 PE=1 SV=2",421536.375,345878.984375,652197.462890625,535317.9453125,845831.5625,3692659.671875,1134075.65625,2330676.96875,0.66739226823781,0.914355410752421,0.6348836827347,0.813217412673739,0.740304840455774,1732376.3125,478427.16015625,4.82674448129377
"181","P62277","40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2",892492.1640625,722742.51953125,770063.34375,480362.71875,556859.640625,943381.3984375,369633.921875,681711.3203125,0.384212886632495,0.566213225957179,0.324326409322651,0.586633293058047,0.475213056294837,619285.48046875,746402.931640625,-0.59117577440304
"182","P49411","Elongation factor Tu, mitochondrial OS=Homo sapiens OX=9606 GN=TUFM PE=1 SV=2",292097.5859375,187616.578125,115181.3671875,41674.65234375,377876.05859375,380529.751464844,71661.1459960938,147106.739013672,0.564016303743012,0.66977419662212,0.383537690513072,0.779243854258671,0.616895250182566,262491.398803711,151398.97265625,-0.314676816806543
"183","P36578","60S ribosomal protein L4 OS=Homo sapiens OX=9606 GN=RPL4 PE=1 SV=5",0,459117.4375,0,0,359797.8125,618490.25,362266.171875,213170.234375,1,0.573947510930317,1,1,1,361031.9921875,0,14.6222708682441
"184","Q9H0U4","Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1",355742.9375,778744.71875,0,152575.8125,710742.203125,1263783.2890625,721725.01953125,308198.375,0.666434229649443,0.618734863966924,1,0.668870747018571,0.667652488334007,716233.611328125,254159.375,3.85668803926283
"185","P54886","Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2",0,13217.3291015625,0,0,0,339978.234375,161006.921875,160226.75,NA,0.962577873370033,1,1,1,160616.8359375,0,17.5578104029003
"186","Q01469","Fatty acid-binding protein 5 OS=Homo sapiens OX=9606 GN=FABP5 PE=1 SV=3",6199666.703125,4402681.40625,4507431,7613539.453125,926440.890625,6847284.1640625,1742518.03125,2253324.578125,0.130006581915426,0.608649343970596,0.278805158656069,0.228372922844416,0.253589040750242,1997921.3046875,5353548.8515625,3.42185798534242
"187","Q13838","Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1",41546.83984375,254936.9609375,95670.9296875,170951.2890625,520632.015625,687517.03125,1564012.84375,1198323.203125,0.926096758283255,0.729496651241538,0.942355928750603,0.875151921665177,0.900624339974216,942920.1171875,133311.109375,12.4757464417271
"188","A0A2R8Y6J3","60S ribosomal protein L5 (Fragment) OS=Homo sapiens OX=9606 GN=RPL5 PE=1 SV=1",586124.98828125,528847.28125,888190.9453125,346354.734375,219041.0078125,335872.8671875,454450.984375,77633.708984375,0.27204453351877,0.388417996035368,0.338475191580508,0.183103360953101,0.305259862549639,277456.9375,557486.134765625,4.2014523306693
"189","G8JLG2","Corneodesmosin OS=Homo sapiens OX=9606 GN=CDSN PE=1 SV=1",0,0,0,0,1426957.125,3138993.9375,6438790.25,865785.125,1,1,1,1,1,2282975.53125,0,25.8555490246572
"190","P62269","40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3",806685.0546875,743800.74609375,613558.85546875,1820280.4765625,1274745.7421875,1394608.59765625,746404.171875,1641833.29296875,0.612437244659475,0.652171017552051,0.548841517649829,0.474228578915546,0.580639381154652,1334677.16992188,775242.900390625,-0.623289641166949
"191","P07737","Profilin-1 OS=Homo sapiens OX=9606 GN=PFN1 PE=1 SV=2",0,167495.953125,0,256788.5625,716705.25,2564932.21875,1055542.828125,760840,1,0.938700693087181,1,0.747659831924185,0.96935034654359,908191.4140625,83747.9765625,17.3300376687744
"192","Q13867","Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1",0,240474.84375,332825.25,361161.4609375,3966678.7109375,3083517.875,5279049.0703125,1919992.09375,1,0.927654822348579,0.940692675743767,0.841675953731674,0.934173749046173,3525098.29296875,286650.046875,17.9354330119287
"193","P32119","Peroxiredoxin-2 OS=Homo sapiens OX=9606 GN=PRDX2 PE=1 SV=5",67343.703125,446843.28125,176406.74609375,0,1708952.2421875,2402992.265625,2551035.125,1310104.76953125,0.96208756581204,0.843203836186271,0.935321537751781,1,0.94870455178191,2055972.25390625,121875.224609375,18.7058986136671
"194","P02786","Transferrin receptor protein 1 OS=Homo sapiens OX=9606 GN=TFRC PE=1 SV=2",0,0,0,0,80388.0390625,146569.63671875,0,75899,1,1,NA,1,1,78143.51953125,0,18.6443052477376
"195","Q14697","Neutral alpha-glucosidase AB OS=Homo sapiens OX=9606 GN=GANAB PE=1 SV=3",238301.40234375,327224.515625,90354.859375,96091.3515625,259006.59375,396475.609375,117688.1171875,150146.359375,0.520817271760041,0.547845158068751,0.565691373638582,0.609761838685668,0.556768265853667,204576.4765625,167196.376953125,-0.709181969267518
"196","P62424","60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2",194052.53515625,224991.27734375,0,39643.0625,3283336.16015625,2685319.45703125,2257464.25,3975737.234375,0.944195903259871,0.922691664953066,1,0.990127196038977,0.967161549649424,2984327.80859375,116847.798828125,21.7841446534086
"197","P27482","Calmodulin-like protein 3 OS=Homo sapiens OX=9606 GN=CALML3 PE=1 SV=2",797075.3125,604373.0625,505127.328125,418333.421875,1735932.5,1460208,975399.625,808957.8125,0.685324573984116,0.707266004964627,0.65881922847888,0.659140870432406,0.672232722208261,1217803.8125,554750.1953125,1.44768137053458
"198","P81605","Dermcidin OS=Homo sapiens OX=9606 GN=DCD PE=1 SV=2",123304.0859375,289333.197265625,656455.8125,223153.40625,10169643.984375,20224513.796875,18902962.375,46108168.0625,0.988020527734601,0.985895712425453,0.966437866085427,0.995183530294932,0.986958120080027,19563738.0859375,256243.301757812,23.9812715444697
"199","P69905","Hemoglobin subunit alpha OS=Homo sapiens OX=9606 GN=HBA1 PE=1 SV=2",813439.96875,718542.86328125,2487796.953125,3535072.1875,3208770.296875,3512716.921875,2130995.59375,2897077.046875,0.797762942504051,0.830182286182952,0.461375039498537,0.450405757284408,0.629568991001294,3052923.671875,1650618.4609375,0.312736632548838
"200","O43251","RNA binding protein fox-1 homolog 2 OS=Homo sapiens OX=9606 GN=RBFOX2 PE=1 SV=3",382204.90625,200685.265625,258729.078125,501754.8125,293381.9375,138508.625,131156.765625,286717.375,0.434262360515365,0.408346461502545,0.336397865497008,0.363636637468585,0.385991549485565,212613,320466.9921875,0.79756699211187
"201","P60842","Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1",120231.2578125,114575.0390625,0,0,581980.1875,520968.4375,505253.90625,509053.03125,0.82878197355642,0.819721162614699,1,1,0.91439098677821,515010.734375,57287.51953125,16.4198532647517
"202","O00425","Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2",68108.703125,46077.45703125,0,0,24828.810546875,46319.078125,31753.44140625,37007.01171875,0.26715595851354,0.50130752248091,1,1,0.750653761240455,34380.2265625,23038.728515625,1.89375583627609
"203","O43278","Kunitz-type protease inhibitor 1 OS=Homo sapiens OX=9606 GN=SPINT1 PE=1 SV=2",0,0,0,0,6522758.03125,7157477.6015625,5670554.4375,6564016.84375,1,1,1,1,1,6543387.4375,0,25.8555490246572
"204","A0A0A0MR02","Outer mitochondrial membrane protein porin 2 (Fragment) OS=Homo sapiens OX=9606 GN=VDAC2 PE=1 SV=1",825447.3125,1774876.78125,833762.4609375,901743.5390625,1265777.765625,1800154.390625,904710.203125,924668.9375,0.605280502259422,0.50353529915681,0.520405193493727,0.506276073650309,0.513340633572018,1095223.3515625,867753,-0.833692396152301
"205","O00571","ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3",0,72646.666015625,0,55687.06640625,2310495.921875,2202592.64453125,1783830.2421875,5324033.84765625,1,0.968070758236784,1,0.989648707192099,0.994824353596049,2256544.28320312,27843.533203125,24.6185247664575
"206","P07858","Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3",0,144301.359375,131505.515625,0,45263.10546875,96830.05859375,38354.9765625,43563.96875,1,0.401565500710898,0.225802810698099,1,0.700782750355449,44413.537109375,65752.7578125,0.814390613405072
"207","P62995","Transformer-2 protein homolog beta OS=Homo sapiens OX=9606 GN=TRA2B PE=1 SV=1",0,0,0,0,69891.2890625,129731.9921875,130697.46875,61532.97265625,1,1,1,1,1,99811.640625,0,25.8555490246572
"208","P62314","Small nuclear ribonucleoprotein Sm D1 OS=Homo sapiens OX=9606 GN=SNRPD1 PE=1 SV=1",0,0,0,0,0,233045.453125,214619.875,196997.375,NA,1,1,1,1,205808.625,0,18.6443052477376
"209","P34897","Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens OX=9606 GN=SHMT2 PE=1 SV=3",315081.8515625,353475.53125,77802.484375,150687.515625,522840.125,562104.095703125,211093.1328125,304337.453125,0.62397232633151,0.613932506966872,0.730689980234264,0.668836820012418,0.646404573171964,413588.7890625,232884.68359375,0.909877060457121
"210","P30050","60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1",334065.71875,474121.125,203782.609375,176896.078125,911173.890625,1133757.2734375,662975.40625,662208.828125,0.731725752831079,0.705126254907871,0.764891001062094,0.789184788686844,0.748308376946586,787074.6484375,268924.1640625,4.32865252316108
"211","O75400","Pre-mRNA-processing factor 40 homolog A OS=Homo sapiens OX=9606 GN=PRPF40A PE=1 SV=2",2491490.25,3533075.5,3381270.5,2881334.6171875,179728.5,0,104675.5625,136496.625,0.0672833327483943,0,0.0300278778338097,0.0452300390730461,0.0376289584534279,120586.09375,3131302.55859375,26.4668242869885
"212","Q01650","Large neutral amino acids transporter small subunit 1 OS=Homo sapiens OX=9606 GN=SLC7A5 PE=1 SV=2",413383.40625,448385.84375,323005.09375,367126.5,800632.59375,1195660.3046875,795242,1058863.453125,0.659490973553891,0.727266874974194,0.711150518024765,0.742546222576494,0.719208696499479,929748.0234375,390254.953125,2.61536687995778
"213","Q13835","Plakophilin-1 OS=Homo sapiens OX=9606 GN=PKP1 PE=1 SV=2",0,0,0,0,199729.7890625,400855.1875,413804,319994.52734375,1,1,1,1,1,360424.857421875,0,25.8555490246572
"214","F8VVM2","Phosphate carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=SLC25A3 PE=1 SV=1",703587.109375,1186163.765625,479325.625,719044.2578125,1505011.88671875,1557305.6328125,307270.251953125,1073690.671875,0.681432840176328,0.56764097084496,0.390632929762275,0.598912116953152,0.583276543899056,1289351.27929688,711315.68359375,-0.718718500046565
"215","A0A087X2D0","Serine/arginine-rich-splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1",0,0,0,0,120723.515625,0,165809.0625,128124.921875,1,NA,1,1,1,124424.21875,0,18.6443052477376
"216","P20700","Lamin-B1 OS=Homo sapiens OX=9606 GN=LMNB1 PE=1 SV=2",257870.1953125,173672.93359375,36784.43359375,65496.8046875,127113.66015625,127883.1328125,45215.76953125,45248.0234375,0.330179196739246,0.424077467041298,0.551410457634156,0.408579111129484,0.416328289085391,86180.841796875,119584.869140625,-0.113802265609301
"217","P26373","60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4",385144.02734375,679554.0234375,156852.671875,151220.796875,1138715.5078125,1137822.84375,288070.15625,199518.828125,0.747257527050051,0.626079743994348,0.647460948371629,0.568851689126941,0.636770346182989,712946.5,270998.349609375,0.602453586229688
"218","P04843","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=RPN1 PE=1 SV=1",78102.046875,71930.7734375,0,0,137261.52734375,405776.0625,91495.84375,74328.50390625,0.637347925904731,0.849424860550015,1,1,0.924712430275008,114378.685546875,35965.38671875,12.7354308872575
"219","P20930","Filaggrin OS=Homo sapiens OX=9606 GN=FLG PE=1 SV=3",0,321250.15625,464030.21875,0,417081.75,254525.84375,293501.125,1090405.828125,1,0.442057056476824,0.387444199400495,1,0.721028528238412,355291.4375,160625.078125,2.46505166277313
"220","Q14574","Desmocollin-3 OS=Homo sapiens OX=9606 GN=DSC3 PE=1 SV=3",255013.171875,407192.125,1248628.25,0,735869.75,1148581.5546875,2861916.6875,581429.4375,0.742640461102659,0.738270334357507,0.696237781368374,1,0.740455397730083,942225.65234375,331102.6484375,6.98501714408528
"221","A0A5F9ZHM4","L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1",713513.9609375,1109698.7890625,350021.018554688,170540.796875,6765997.3671875,6733542.265625,7874500.06640625,7246364.2578125,0.904604200777865,0.858515276870231,0.957441775036029,0.977006474315427,0.931022987906947,7006180.8125,531767.489746094,17.6286464648659
"222","P49756","RNA-binding protein 25 OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=3",0,0,0,0,233001.3203125,297806.82421875,158665.46875,357558.296875,1,1,1,1,1,265404.072265625,0,25.8555490246572
"223","P13667","Protein disulfide-isomerase A4 OS=Homo sapiens OX=9606 GN=PDIA4 PE=1 SV=2",299413.7890625,231453.4765625,75487.2578125,68700.1875,325364.22265625,908175.0859375,1044434.9609375,253384.41796875,0.520767723180879,0.796904461524937,0.932595981623835,0.786701424614765,0.791802943069851,616769.654296875,153470.3671875,4.91430026288773
"224","P49327","Fatty acid synthase OS=Homo sapiens OX=9606 GN=FASN PE=1 SV=3",172253.59375,80679.4609375,0,0,196068.40625,272363.51171875,0,198350.421875,0.532328794505894,0.771474106026023,NA,1,0.771474106026023,197209.4140625,40339.73046875,3.59618525569233
"225","E9PKZ0","60S ribosomal protein L8 (Fragment) OS=Homo sapiens OX=9606 GN=RPL8 PE=1 SV=1",221177.265625,63107.796875,60837.53515625,0,413677.5625,382755.0234375,133888.609375,224218.09375,0.651609697482759,0.858459162773948,0.68757387302717,1,0.773016517900559,303486.55859375,61972.666015625,7.30957615277785
"226","P16401","Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3",1330904.84375,1596611.96875,527104.52734375,591116.67578125,1659612.8359375,1929055.31640625,702245.671875,931720.8359375,0.554958376340689,0.547146159970327,0.571233219241577,0.611832075823975,0.563095797791133,1295666.8359375,961010.759765625,-0.628698830295396
"227","P62906","60S ribosomal protein L10a OS=Homo sapiens OX=9606 GN=RPL10A PE=1 SV=2",466360.546875,581306.140625,57002.5703125,59717.92578125,810183.5078125,789660.1328125,306560.3984375,396381.9375,0.634669445866351,0.575988007956272,0.843211286043554,0.869068310278301,0.738940365954952,593021.03515625,263039.236328125,3.49585319351996
"228","P01040","Cystatin-A OS=Homo sapiens OX=9606 GN=CSTA PE=1 SV=1",0,104640.40625,405245.59375,183259.46875,2316676.1484375,6729874.765625,4990151.453125,3146203.15625,1,0.984689417812604,0.924890496430709,0.944958244200143,0.964823831006373,4068177.3046875,143949.9375,21.7169024539111
"229","P01876","Immunoglobulin heavy constant alpha 1 OS=Homo sapiens OX=9606 GN=IGHA1 PE=1 SV=2",0,0,0,0,487255.6484375,3007732.203125,1204317.875,3850577.71875,1,1,1,1,1,2106025.0390625,0,25.8555490246572
"230","P68871","Hemoglobin subunit beta OS=Homo sapiens OX=9606 GN=HBB PE=1 SV=2",0,69357.4140625,84697.765625,92278.21875,1467828.32421875,4348072.38671875,1209824.33789063,2152687.59375,1,0.984299147424995,0.934572175017344,0.958895490418521,0.971597318921758,1810257.95898438,77027.58984375,22.3557888601668
"231","P22735","Protein-glutamine gamma-glutamyltransferase K OS=Homo sapiens OX=9606 GN=TGM1 PE=1 SV=4",177843.8984375,134408.84765625,435844.275390625,264480.0703125,1139556.4609375,3025940.1640625,4257181.203125,922426.677734375,0.865003909273357,0.957470251811476,0.907129360923802,0.777168618555992,0.88606663509858,2082748.3125,221161.984375,13.1990382271211
"232","M0R0F0","40S ribosomal protein S5 (Fragment) OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=1",442122.78125,210794.3125,164040.21875,165161.40625,1736123.80859375,814586,1613946.015625,1749725.46289063,0.797028131107179,0.794423288676122,0.907738195280424,0.913748739462545,0.852383163193802,1675034.91210938,187977.859375,11.2468741893931
"233","Q15637","Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4",37875122.8671875,41818722.3359375,90560735.65625,26809827,36840331.8671875,31438114.1132813,28960821.765625,52719722.4765625,0.493075120778701,0.429149218517974,0.24230626165121,0.662894770856197,0.461112169648338,34139222.9902344,39846922.6015625,-0.504437383348683
"234","Q92542","Nicastrin OS=Homo sapiens OX=9606 GN=NCSTN PE=1 SV=2",0,0,0,0,80890.3515625,369201.68359375,173448.1328125,278465.5390625,1,1,1,1,1,225956.8359375,0,25.8555490246572
"235","P23528","Cofilin-1 OS=Homo sapiens OX=9606 GN=CFL1 PE=1 SV=3",0,378914.328125,0,0,659378.03125,942628,277859,646638.4375,1,0.713278704691508,1,1,1,653008.234375,0,17.984003803411
"236","P32322","Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PYCR1 PE=1 SV=2",1177220.15625,394279.5625,0,0,184266.265625,0,388355.4375,269721.875,0.13534197819706,0,1,1,0.56767098909853,226994.0703125,197139.78125,-0.834203964398157
"237","P62244","40S ribosomal protein S15a OS=Homo sapiens OX=9606 GN=RPS15A PE=1 SV=2",1285396.375,1901841.765625,866765.3125,664367.015625,446191.3125,607824.0625,527081.34375,405147.359375,0.257677572854652,0.242193225762695,0.378148730627268,0.378814318765,0.31791315174096,486636.328125,1076080.84375,3.31502893759908
"238","H3BNC9","40S ribosomal protein S17 OS=Homo sapiens OX=9606 PE=3 SV=2",245301.359375,331624.234375,0,0,1955672.75,1328711.65625,1950219.046875,1129715.9609375,0.888548730159912,0.800266779603152,1,1,0.944274365079956,1639465.3515625,122650.6796875,17.3999158429901
"239","P27635","60S ribosomal protein L10 OS=Homo sapiens OX=9606 GN=RPL10 PE=1 SV=4",289200.3359375,40833.3828125,72531.46875,37996.7890625,113498.6640625,168768.26171875,62163.16796875,0,0.281844911615127,0.805185770828186,0.461511827665048,0,0.371678369640087,87830.916015625,56682.42578125,0.740577125207522
"240","P62913","60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2",639092.6875,923460.75,305823.9375,383137.171875,920186.453125,1404682.8125,994083.359375,988052.375,0.590135806444615,0.603348880681408,0.764734040469496,0.720580445826628,0.661964663254018,991067.8671875,511114.9296875,1.20256403982502
"241","P60174","Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=3",385586.453125,566063.359375,923292.4375,250656.9921875,624070.46875,1314387.33203125,1208560.5625,247586.765625,0.618101510749869,0.698974633069648,0.566906143387935,0.49691895130209,0.592503827068902,916315.515625,475824.90625,-0.366750519471339
"242","P17931","Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5",92406.9453125,89901.828125,0,118408.19921875,259316.96875,680178,64124.29296875,511453.875,0.737274203948272,0.883256482196276,1,0.812009320666564,0.84763290143142,385385.421875,91154.38671875,11.6319294071214
"243","P42766","60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2",244847.90234375,61652.10546875,0,21358.05078125,371906.0390625,126262.390625,102946.86328125,81656.7890625,0.603005532829711,0.671914052665783,1,0.792670154963641,0.732292103814712,114604.626953125,41505.078125,5.33476739585466
"244","Q6ZVX7","F-box only protein 50 OS=Homo sapiens OX=9606 GN=NCCRP1 PE=1 SV=1",8071488.5,15560292,5485681,6033858,3786731.71875,6777089.78125,3629081.265625,2380030.03125,0.319333900779013,0.303396783366021,0.39815424252057,0.282869230302369,0.311365342072517,3707906.4921875,7052673.25,2.80916137607568
"245","H0YHA7","60S ribosomal protein L18 (Fragment) OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=1",423818.953125,440113.5859375,121789.625,185731.609375,503646,557104.01171875,194441.28125,377547.234375,0.543035074590167,0.558658424227677,0.61487121406243,0.670267024164264,0.586764819145053,440596.6171875,304775.28125,-0.346763365128973
"246","A0A024R6I7","Alpha-1-antitrypsin OS=Homo sapiens OX=9606 GN=SERPINA1 PE=1 SV=1",0,0,0,0,430630.90625,694720.8125,0,406646.1875,1,1,NA,1,1,418638.546875,0,18.6443052477376
"247","P51148","Ras-related protein Rab-5C OS=Homo sapiens OX=9606 GN=RAB5C PE=1 SV=2",0,152804.5625,0,0,73105.796875,543892.15234375,133788.125,186247.36328125,1,0.780672767296929,1,1,1,160017.744140625,0,19.7216919725701
"248","Q99523","Sortilin OS=Homo sapiens OX=9606 GN=SORT1 PE=1 SV=3",0,0,0,0,235693.75,453671.59375,302930.09375,462099.90625,1,1,1,1,1,378300.84375,0,25.8555490246572
"249","Q96C36","Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens OX=9606 GN=PYCR2 PE=1 SV=1",0,0,0,0,202322.59375,51540.33203125,0,46422.078125,1,1,NA,1,1,48981.205078125,0,18.6443052477376
"250","P09382","Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2",163654.171875,627680.734375,0,203322.15625,193130.234375,682634.51171875,0,64455.49609375,0.541307946737092,0.520969677910555,NA,0.240705284886909,0.520969677910555,128792.865234375,183488.1640625,-0.315549098647041
"251","P61353","60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2",205563.953125,406615.109375,0,99219.09375,752989.1171875,981203.95703125,567500.359375,616461.875,0.785547655636861,0.707011440311216,1,0.861364074102327,0.823455864869594,684725.49609375,152391.5234375,10.0805588351987
"252","P00558","Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3",1637025.8125,1385696.25,1857762.5,2414918.375,372613.359375,1995544.1875,2137655.53125,1377269.359375,0.185413065484462,0.590181096075928,0.535026751776764,0.363185964368399,0.449106358072582,1686406.7734375,1747394.15625,0.0621036864591753
"253","P63104","14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1",57659.6328125,0,0,0,221150.328125,228991.125,378302.0859375,117477.1328125,0.793193784688972,1,1,1,1,225070.7265625,0,20.0523518112858
